,0
12908,RPS18
12909,CASP1P2
12910,HSPA2
12911,MIR942
12912,SLC25A38
12913,LOC729506
12914,TYRO3P
12915,LOC101929454
12916,UGT2A2
12917,SPINT3
12918,CCNE1
12919,IL4I1
12920,MIR609
12921,ZNF707
12922,MED7
12923,RETNLB
12924,FPGT-TNNI3K
12925,LOC389705
12926,KLHL33
12927,FBLN1
12928,MFF
12929,SCARNA11
12930,RNASEK-C17orf49
12931,LINC00251
12932,FOXD4L1
12933,FGF18
12934,EIF2AK1
12935,DCAF5
12936,TMEM265
12937,UPK3BL
12938,SLC38A7
12939,OR51D1
12940,SH2D7
12941,HTR1D
12942,ZNF330
12943,MFSD6L
12944,PLP1
12945,LOC494127
12946,C5orf66-AS2
12947,NBPF6
12948,ATP8B1
12949,CCL4L2
12950,LOC103312105
12951,TEP1
12952,GABRG3-AS1
12953,MGC70870
12954,MIR337
12955,OR52I2
12956,RNU2-2P
12957,MS4A3
12958,OR51M1
12959,MGMT
12960,PLXDC2
12961,LOC388282
12962,CGB
12963,SNORD48
12964,MARS2
12965,ZNF136
12966,GPR158-AS1
12967,ITPK1-AS1
12968,TNS2
12969,INSL6
12970,DTD1
12971,RNU6-39P
12972,ACTR6
12973,OR4N4
12974,NCKAP5
12975,EEF2
12976,TTTY14
12977,DBH-AS1
12978,ZNF177
12979,GRK1
12980,LINC00158
12981,MIR4517
12982,LOC101929657
12983,LOC101929504
12984,LOC101060385
12985,F8A2
12986,F8A3
12987,SPOP
12988,OR8U1
12989,CPO
12990,RPRD1B
12991,PRDM12
12992,FAM69B
12993,TMEM174
12994,CIT
12995,PTPRM
12996,SLFN12L
12997,DUSP1
12998,NFKBID
12999,LMX1A
13000,USHBP1
13001,FAM65B
13002,FAM134C
13003,KRT16P3
13004,PTGER1
13005,GUCA1C
13006,AFP
13007,POLR3B
13008,BANF2
13009,UBR4
13010,ARHGEF9-IT1
13011,DBH
13012,LINC01298
13013,HERC2P3
13014,KPRP
13015,MASTL
13016,FAM83D
13017,MYO1A
13018,CRBN
13019,OR2J3
13020,SUPT16H
13021,OR51B4
13022,SLC7A10
13023,MSC-AS1
13024,DNAJC2
13025,SH2D2A
13026,LINC00441
13027,PAPLN
13028,CXCL5
13029,MAGEB3
13030,C5orf34
13031,SNORA31
13032,CASP12
13033,PRSS33
13034,BTBD16
13035,MAP3K10
13036,TGFBR3
13037,SZT2
13038,DPPA2P3
13039,C2CD4B
13040,RNU6-36P
13041,MIR3149
13042,VSIG2
13043,USP6
13044,FAM26E
13045,TBX22
13046,ADH1C
13047,CFB
13048,ICOS
13049,TTTY6
13050,AGBL1-AS1
13051,RPL11
13052,FAM95B1
13053,LOC401127
13054,KCTD4
13055,INO80
13056,KAT8
13057,TRAIP
13058,HORMAD1
13059,TRNP1
13060,SYNJ2-IT1
13061,MIR4306
13062,OR10AD1
13063,TBL1XR1
13064,LOC102724552
13065,SPDEF
13066,CHODL-AS1
13067,LINC00029
13068,LOC283856
13069,TMEM168
13070,HSFY2
13071,CDC20B
13072,FAM208B
13073,GSTTP1
13074,ADORA2B
13075,MIRLET7DHG
13076,TLE2
13077,AUNIP
13078,AMY1A
13079,RPTOR
13080,UBE2U
13081,DIAPH3-AS2
13082,IFFO2
13083,LINC00917
13084,OR9A4
13085,ITPR1
13086,CSE1L-AS1
13087,GINS4
13088,KCND3-IT1
13089,CAND2
13090,SMCO3
13091,DLG2
13092,OAZ3
13093,HEATR9
13094,SLC45A1
13095,CYP19A1
13096,RPL29P2
13097,BUB3
13098,LOC101929516
13099,UPK1A
13100,XKRY
13101,XKRY2
13102,TMEM252
13103,LINC00667
13104,LOC100289673
13105,ARHGAP39
13106,ZFP91-CNTF
13107,CA6
13108,PFDN2
13109,BTN2A1
13110,PDHA2
13111,CHAMP1
13112,AOAH-IT1
13113,OR2AG1
13114,FAHD1
13115,LINC01359
13116,LOC101928797
13117,ADM5
13118,FLJ35934
13119,LINC01535
13120,GTPBP8
13121,NTM
13122,RABL6
13123,FLJ26245
13124,ADAM20P1
13125,THOC1
13126,STX19
13127,C15orf43
13128,CSH2
13129,MYH1
13130,LOC100271832
13131,PDE4DIP
13132,MMP12
13133,IL25
13134,LOC91450
13135,PTCRA
13136,AVPR1B
13137,RAG2
13138,C9orf57
13139,RNFT2
13140,NSUN3
13141,ANXA8L1
13142,ETF1
13143,MBNL3
13144,C7orf31
13145,BPIFB4
13146,XYLB
13147,TOR1B
13148,DHDH
13149,CAPN7
13150,OPN5
13151,LGI2
13152,LINC00690
13153,OR1A1
13154,C7orf72
13155,LIM2
13156,LINC01088
13157,C17orf78
13158,TRA2B
13159,MROH2A
13160,ATMIN
13161,RPS6KA2-AS1
13162,FAM106B
13163,LDHD
13164,UNC80
13165,RXRG
13166,CWC27
13167,MGST1
13168,YIPF5
13169,HLA-DQB2
13170,LINC00456
13171,MIR600
13172,NUDT21
13173,PHKA2-AS1
13174,SNX29
13175,SUSD3
13176,FEM1A
13177,OR8B2
13178,BMP2
13179,RAD54L
13180,FMO6P
13181,GTPBP3
13182,UBE2F-SCLY
13183,TTLL11
13184,TSPAN16
13185,MYO1G
13186,MIR6721
13187,HOTTIP
13188,HLA-DRB6
13189,C2-AS1
13190,KIAA2012
13191,ABCA5
13192,IST1
13193,VTN
13194,ZNF775
13195,UGT1A1
13196,DKK2
13197,LINC01193
13198,CLEC3B
13199,LINC01281
13200,C9orf135-AS1
13201,ING3
13202,TDRD3
13203,ZACN
13204,FASLG
13205,KIR2DS2
13206,TXNDC2
13207,KRT4
13208,DCST2
13209,OR5AU1
13210,CHAT
13211,LINC01491
13212,ZBED8
13213,USP17L1
13214,PPP1R2
13215,TRIP13
13216,LOC102725079
13217,ST3GAL1
13218,LOC399815
13219,HAPLN2
13220,UCK2
13221,LOC101928708
13222,LHFPL1
13223,PAPOLA
13224,ABRACL
13225,RAB40A
13226,CPNE9
13227,P2RX6
13228,KIF14
13229,DEFB106A
13230,HMCN2
13231,MCL1
13232,TMED10P1
13233,DEFB106B
13234,GOLGA6L17P
13235,DSPP
13236,LRRC37A5P
13237,SNORD97
13238,ANXA13
13239,RNF225
13240,PRR34
13241,NUPR1
13242,ANKRD61
13243,MED24
13244,ZC3H12A
13245,HNF4A-AS1
13246,PWRN4
13247,ZCCHC5
13248,RGS13
13249,TMEM127
13250,SCD5
13251,TUBA1A
13252,RPSAP52
13253,MIR3121
13254,C1orf111
13255,CCT2
13256,TMEM202
13257,OR10K1
13258,TMEM183A
13259,LOC101927286
13260,OR10S1
13261,EZR-AS1
13262,TTTY3B
13263,TTTY3
13264,GPX6
13265,VPS8
13266,ZFP64
13267,CLEC18A
13268,ZBTB20-AS3
13269,NCRNA00250
13270,CLDN1
13271,CYP2A7
13272,IFNB1
13273,DTNBP1
13274,KCNE1
13275,LOC102723448
13276,ZNF664
13277,SERPINA9
13278,MSGN1
13279,ANKLE2
13280,CD83
13281,LINC01036
13282,TTC9C
13283,OR2T10
13284,FAM99A
13285,GNMT
13286,HIST1H2AH
13287,CD1B
13288,KCNJ18
13289,SNORA71C
13290,PRAMEF25
13291,PPEF1-AS1
13292,DCP2
13293,OVGP1
13294,CENPT
13295,NPM1
13296,SSTR1
13297,GLDN
13298,CYP7A1
13299,MST1P2
13300,CD38
13301,LOC101929526
13302,LINC01054
13303,LINC01081
13304,SLC15A4
13305,LINC01277
13306,EEF1G
13307,KRT16P2
13308,LEFTY1
13309,LINC00993
13310,BACH2
13311,TRIM26
13312,MIR4742
13313,MIR675
13314,ADAM21P1
13315,GLP1R
13316,PSG9
13317,MIR6867
13318,SYBU
13319,LOC100506682
13320,TAF5L
13321,ITGA9-AS1
13322,ZBTB7C
13323,MEF2A
13324,VARS
13325,LRRC75B
13326,CTD-2151A2.1
13327,LINC01057
13328,TTC6
13329,STARD6
13330,AURKC
13331,ZNF333
13332,CAMK2N2
13333,C10orf142
13334,BAG6
13335,DDX46
13336,FAM201A
13337,GREM2
13338,PPP1R26
13339,LINC01524
13340,E2F1
13341,CEBPB
13342,GABRP
13343,ZNF847P
13344,ZNF252P-AS1
13345,GJC3
13346,ZBTB20-AS1
13347,DNTT
13348,SLN
13349,FALEC
13350,LMNB1
13351,ATP6V1A
13352,CNBD1
13353,EXOC6
13354,TACR2
13355,FNBP4
13356,LOH12CR1
13357,LINC00691
13358,MFSD2B
13359,LOC100129931
13360,IKZF1
13361,GRK7
13362,RSPH9
13363,OR10A4
13364,PPP1R3F
13365,NSUN4
13366,MMP25
13367,SYT11
13368,SERPINA1
13369,LIG3
13370,SREBF1
13371,COLEC10
13372,LINC01167
13373,APOBEC2
13374,AKAP10
13375,SYCE1
13376,OTUD1
13377,PPP1R1B
13378,APOH
13379,KCNQ5-AS1
13380,ANO8
13381,MID1IP1
13382,DEFB132
13383,TEF
13384,ACTG2
13385,GP1BB
13386,FLJ45513
13387,DEFB119
13388,NARS2
13389,PNLDC1
13390,SEC31A
13391,LINC01031
13392,USP17L9P
13393,OR10H5
13394,SEL1L3
13395,LOC101929241
13396,INS
13397,GPAT4
13398,COX7B2
13399,EXOC4
13400,EXO1
13401,PNLIPRP2
13402,MGC27382
13403,MIR4524A
13404,TRPC3
13405,CT47A7
13406,CDCA4
13407,VNN1
13408,ARHGAP1
13409,C16orf82
13410,CFAP74
13411,MROH7-TTC4
13412,HK3
13413,PTPRQ
13414,FAM95A
13415,LINC01128
13416,NCF1
13417,ZFAS1
13418,VSX1
13419,GCLC
13420,PLEKHD1
13421,CETN1
13422,RCBTB1
13423,MNAT1
13424,THSD7B
13425,MIR1299
13426,SNORD115-40
13427,RBL1
13428,MIS18BP1
13429,VAT1
13430,GEMIN8P4
13431,CYP2G1P
13432,OR9A2
13433,ENDOU
13434,PASK
13435,TXNDC8
13436,ZNF622
13437,SOX1
13438,C10orf128
13439,RNU6-82P
13440,ORAOV1
13441,C9
13442,THPO
13443,OR2A9P
13444,DCAF8L1
13445,LOC100507140
13446,LINC01108
13447,ZNF878
13448,C9orf153
13449,ZNF827
13450,SLC34A1
13451,ZIM2
13452,CTSLP8
13453,CENPH
13454,LCAL1
13455,ST3GAL4-AS1
13456,FAM99B
13457,CTCF
13458,TTR
13459,LEFTY2
13460,GTF2IRD1P1
13461,HNCAT21
13462,ASPN
13463,SPIC
13464,CACNA1C-IT3
13465,SPRR2B
13466,OR52I1
13467,RNF144B
13468,SNORA80A
13469,COX8C
13470,DDAH2
13471,ZNF215
13472,EGFEM1P
13473,DHX34
13474,VAMP8
13475,LOC102467212
13476,TAS2R31
13477,DICER1
13478,RBM26-AS1
13479,HIST1H3J
13480,OR7D4
13481,MYLPF
13482,PHF20L1
13483,OR10G9
13484,OR10G4
13485,TIGD2
13486,CACNA1G-AS1
13487,MIR502
13488,CLEC4A
13489,TMEM89
13490,TESC
13491,CHN2
13492,ADGRL3-AS1
13493,OTOS
13494,PHOSPHO1
13495,NOTCH1
13496,ARR3
13497,FLG
13498,LOC102724484
13499,DERL1
13500,OR5H6
13501,LOC100192426
13502,OR51A4
13503,LOC101927421
13504,LOC100422737
13505,ADAM23
13506,BCL6B
13507,MACROD2-AS1
13508,LOC729296
13509,MST1
13510,XK
13511,DPY19L2P4
13512,USP17L22
13513,ZNF266
13514,CTDSP2
13515,BLACE
13516,CSMD2-AS1
13517,USP17L2
13518,PITRM1-AS1
13519,TBX10
13520,HPS5
13521,PPM1F
13522,SH3BP5L
13523,NAF1
13524,PAQR9-AS1
13525,MMP23B
13526,LY6G6D
13527,ABCA13
13528,CDRT15
13529,RRN3P3
13530,RNF14
13531,OLFML2B
13532,ATP6V1G1
13533,TTLL6
13534,PCDH8
13535,LINC00238
13536,DHX33
13537,C11orf52
13538,IRS4
13539,LOC101929626
13540,TMEM68
13541,BATF
13542,C4orf22
13543,INPP5B
13544,PRSS16
13545,MALRD1
13546,FBXW8
13547,OR8D1
13548,YAE1D1
13549,PTPRF
13550,C1QB
13551,SNAP25-AS1
13552,WDR5
13553,ELOVL3
13554,SPRNP1
13555,PRR23D2
13556,CATIP
13557,VPS39
13558,CHEK1
13559,TEX26-AS1
13560,MTMR1
13561,CASZ1
13562,BECN2
13563,AQR
13564,PSG10P
13565,RASGRF2
13566,GAGE2E
13567,CACTIN
13568,SNORA62
13569,AGAP7P
13570,NHLRC4
13571,HOXC13-AS
13572,EPHA8
13573,AGBL4
13574,RBMS3-AS3
13575,FAM222B
13576,SUPT20HL1
13577,KRTAP13-2
13578,KIAA1522
13579,ZNF121
13580,BYSL
13581,LINC00858
13582,LINC01488
13583,LAD1
13584,LSM8
13585,SNORD105
13586,AGAP11
13587,ARHGAP17
13588,OR5B12
13589,TAS2R1
13590,ELMO3
13591,PRKCD
13592,SPRYD7
13593,SLC10A2
13594,PRR15
13595,GDPD5
13596,LINC01014
13597,METTL6
13598,ANKRD33
13599,LINC01570
13600,BAG4
13601,IRF8
13602,DENND4C
13603,DIRAS2
13604,SMAD5
13605,TMEM8B
13606,PRKAR1B
13607,RRP7BP
13608,WNT11
13609,MGP
13610,FTHL17
13611,LOC102724053
13612,PRAMEF19
13613,LAPTM5
13614,SLC51B
13615,RRP1B
13616,ZNF784
13617,SAG
13618,STMND1
13619,LINC00524
13620,OR2T35
13621,HIST1H3B
13622,SNORA68
13623,XPO5
13624,GSG2
13625,HP1BP3
13626,CEP83
13627,TEX29
13628,ZNF717
13629,RRM2
13630,LOC341056
13631,NUB1
13632,ASB1
13633,ASS1
13634,OR2D2
13635,RUSC1-AS1
13636,IGHMBP2
13637,SNORA80B
13638,LOC400997
13639,UBAP1
13640,GYPA
13641,CTSC
13642,ATP11AUN
13643,CNNM4
13644,PMS2P5
13645,CRYBA4
13646,KHDC3L
13647,LHCGR
13648,SDR9C7
13649,ALOX12-AS1
13650,MGAT5B
13651,UCHL3
13652,LOC101927284
13653,TTTY1B
13654,TTTY1
13655,LINC00698
13656,C5orf66-AS1
13657,KIAA1467
13658,MIR492
13659,MIR3975
13660,OPRK1
13661,CYP17A1
13662,LOC101927502
13663,MIR3976HG
13664,CTNNA3
13665,ARHGAP9
13666,LINC00624
13667,LMO7DN-IT1
13668,SNORD116-30
13669,ANKRA2
13670,AADACL3
13671,OSBPL2
13672,TRMT13
13673,SSX5
13674,LOC340074
13675,PGM5-AS1
13676,FER1L5
13677,ING2
13678,FAAH
13679,PROK2
13680,NEMF
13681,KLHDC7B
13682,SPACA3
13683,LINC01267
13684,OTUD4
13685,ZNF581
13686,CYP1B1
13687,LPPR5
13688,PCID2
13689,FAIM2
13690,KRTAP10-12
13691,C2CD2
13692,MTOR-AS1
13693,PRG1
13694,GEMIN4
13695,RNU1-3
13696,RNVU1-18
13697,RNU1-28P
13698,RNU1-27P
13699,RNU1-1
13700,RNU1-4
13701,RNU1-2
13702,KIR2DS1
13703,RORB-AS1
13704,MARS
13705,KCNMB2-AS1
13706,RAPH1
13707,SNORA45B
13708,LINC00945
13709,POTEH-AS1
13710,CDO1
13711,RIPPLY1
13712,DNASE1L3
13713,PI16
13714,SCARNA9
13715,SFTA2
13716,KLK4
13717,ATP11C
13718,LINC01038
13719,TJP2
13720,OLR1
13721,PIGM
13722,RNU6-19P
13723,RHOXF1P1
13724,SNORD20
13725,C6orf10
13726,SNORA79
13727,LOC400558
13728,B3GALNT2
13729,ZGLP1
13730,SNORD116-16
13731,SMNDC1
13732,MIR553
13733,MIR550B2
13734,MIR550A2
13735,SNX11
13736,SEC31B
13737,ZBTB26
13738,ZC3H7A
13739,HIST1H2AI
13740,C9orf106
13741,C19orf45
13742,RARRES1
13743,PTENP1
13744,LOC349160
13745,ELMOD1
13746,LRRC71
13747,PIK3C3
13748,BMP7-AS1
13749,OR10Z1
13750,LINC01430
13751,MBLAC2
13752,FCER1A
13753,DNAJB4
13754,LOC100270804
13755,LDLRAD4
13756,MIR4646
13757,ASF1A
13758,ZNF416
13759,CNGA2
13760,FENDRR
13761,SNORD4B
13762,GPX3
13763,PGAP1
13764,PRRC2A
13765,MIR765
13766,TTTY10
13767,C7orf33
13768,XAGE3
13769,ALB
13770,DOCK8
13771,RASGRF1
13772,LINC00479
13773,PRO1804
13774,PPP1R2P3
13775,WBSCR28
13776,MIR153-2
13777,ADH1A
13778,MYO15B
13779,ANKRD20A2
13780,DSTNP2
13781,LOC154761
13782,LINC01337
13783,SNORD116-24
13784,ACBD4
13785,CPA2
13786,MYH2
13787,KCCAT333
13788,OTOF
13789,KCNQ1DN
13790,PRR21
13791,LOC649133
13792,CYP3A43
13793,NUP50
13794,GLA
13795,MIR548AZ
13796,RPL13AP6
13797,LINC01389
13798,SACS-AS1
13799,FITM1
13800,NPS
13801,GGA1
13802,ZNF175
13803,CLK2P1
13804,DNAAF2
13805,SLC6A16
13806,CECR2
13807,ABT1
13808,RNU6-10P
13809,IFNE
13810,NDRG3
13811,RPH3AL
13812,RAB9BP1
13813,CYP3A5
13814,SMIM10L2B
13815,DCUN1D3
13816,FBXL8
13817,LINC01532
13818,LINC01440
13819,LTK
13820,BZRAP1-AS1
13821,RGS14
13822,IL36G
13823,F11-AS1
13824,ARMC8
13825,DCST1
13826,XIRP2-AS1
13827,MIA
13828,ZNF768
13829,SNORA73B
13830,GPR88
13831,LOC100289650
13832,AZI2
13833,ZNF354A
13834,RPS6
13835,ZMYND19
13836,CMA1
13837,TRAPPC6B
13838,C11orf42
13839,ZNF653
13840,MIR2113
13841,CCL20
13842,NUDT3
13843,LOC102724933
13844,TRIM51
13845,RFTN2
13846,TAL2
13847,LINC01007
13848,NUP43
13849,LYSMD4
13850,LOC101060524
13851,DRD5P2
13852,OVOL3
13853,LOC101928283
13854,OR6Q1
13855,LOC101928886
13856,RSL24D1
13857,TSPEAR
13858,PRKCE
13859,LINC00891
13860,LOC100132741
13861,OR4C16
13862,MIR4759
13863,TBX19
13864,KLHL2
13865,LINC01004
13866,KRBA1
13867,UGT3A1
13868,KCNJ2
13869,FRMD5
13870,OR8H1
13871,C4orf47
13872,SLC39A8
13873,CCDC60
13874,A3GALT2
13875,OR10R2
13876,KHDC1L
13877,KRT17
13878,LOC100128885
13879,KRT32
13880,FOXI3
13881,TOP1MT
13882,FOXP3
13883,FXYD2
13884,RBM44
13885,GPR33
13886,RLN2
13887,RFX3-AS1
13888,FETUB
13889,MAP3K7
13890,PLA2G2E
13891,UBE2I
13892,NUP62
13893,APBB1IP
13894,NCAPD3
13895,DPH7
13896,ZNF598
13897,LOC101928626
13898,ZRANB2-AS1
13899,LINC00678
13900,CD52
13901,PRIM1
13902,LINC01201
13903,SELE
13904,BLNK
13905,CRYGN
13906,OR2B2
13907,SLC10A6
13908,YIPF7
13909,TTTY23B
13910,GNL3
13911,LOC102724000
13912,TTTY23
13913,OR4A5
13914,HNRNPCL4
13915,ZBTB25
13916,PSORS1C3
13917,SEMA3B-AS1
13918,BTNL8
13919,MIR3672
13920,ZEB2-AS1
13921,OR1N1
13922,AHCTF1
13923,GUCA1A
13924,HIST1H2BC
13925,FAM209B
13926,CDRT4
13927,PSPC1
13928,KMT2E-AS1
13929,LOC100287036
13930,RABGEF1
13931,LOC101927964
13932,IFNA10
13933,PGM5
13934,LINC-ROR
13935,MIR4659A
13936,SGOL1
13937,RNF214
13938,ITGB7
13939,SNX29P1
13940,LOC102723385
13941,DDX42
13942,SEC62
13943,SPATA8-AS1
13944,RBM14
13945,TMEM155
13946,SLC22A20
13947,NPRL2
13948,SVIL
13949,ATP5J2-PTCD1
13950,CASP8
13951,TMEM61
13952,SNORD115-27
13953,OR10J5
13954,COPS3
13955,KRTAP10-6
13956,CGA
13957,ILDR1
13958,LOC101927310
13959,TUBB1
13960,SNORD88B
13961,PGBD2
13962,CHCHD7
13963,PLAC8L1
13964,TMEM27
13965,HRAT92
13966,PTPRCAP
13967,H3F3C
13968,PDK3
13969,LOC100506272
13970,ZNF729
13971,NKAPP1
13972,SPTAN1
13973,MIR548Y
13974,TRAPPC11
13975,DEFB110
13976,MIR6857
13977,LNX1-AS2
13978,LOC102723377
13979,SNORD46
13980,PRH2
13981,FOCAD-AS1
13982,LOC101927822
13983,JPH2
13984,TAS1R2
13985,BFAR
13986,HCG4
13987,DYRK1A
13988,SNORA15
13989,GNAT1
13990,SNORD110
13991,MACROD2
13992,SNORD114-4
13993,TSSK1B
13994,ACAD10
13995,LCE2C
13996,IPPK
13997,MRPS31
13998,ADH6
13999,BTG4
14000,MIR5690
14001,ZNF559
14002,SPSB1
14003,TMPRSS5
14004,KLC3
14005,LOC101930010
14006,ENTPD1
14007,GPR32
14008,LENG8-AS1
14009,LOC101928731
14010,OVCH1
14011,MC1R
14012,DDX50
14013,FARP2
14014,BRF2
14015,ANKIB1
14016,NTNG2
14017,C3orf49
14018,ZFYVE26
14019,OR4D1
14020,FAM205C
14021,MCM3AP
14022,TAS2R43
14023,SNORD116-2
14024,LAMP5-AS1
14025,PIP
14026,LINC01222
14027,FGF13-AS1
14028,C1orf56
14029,AMELX
14030,FBXL19
14031,USP17L19
14032,EPRS
14033,HIST1H2BI
14034,KIF25-AS1
14035,CLDN3
14036,CARD18
14037,LOC283440
14038,MIR215
14039,LOC101928270
14040,LENG9
14041,CTB-7E3.1
14042,MIR7851
14043,CDKL1
14044,LINC00909
14045,CTD-2350J17.1
14046,MLKL
14047,LOC401357
14048,ANAPC2
14049,TIAF1
14050,LOC101929473
14051,MTERF4
14052,C1orf141
14053,SEC24C
14054,NFKBIL1
14055,GPR119
14056,PUS3
14057,SLC12A1
14058,FBXL3
14059,LOC643802
14060,ANGPTL5
14061,PPA1
14062,GAGE2B
14063,RHAG
14064,ELFN1-AS1
14065,UTS2R
14066,LINC00564
14067,KLHL12
14068,ZNF408
14069,HEXDC
14070,MIR16-2
14071,IMPDH1
14072,HLA-DQB1
14073,AGAP9
14074,TMPRSS13
14075,SUPT20H
14076,ERN1
14077,RNF43
14078,LRRC37A6P
14079,FASTKD5
14080,LOC256880
14081,ENTHD2
14082,FOXR1
14083,LOC100131303
14084,OR5T2
14085,FRMPD3-AS1
14086,SCARB1
14087,C6orf7
14088,SLC22A6
14089,C3orf30
14090,ASB2
14091,MGAM
14092,C8orf82
14093,MIR190A
14094,TISP43
14095,FAM66D
14096,SNORD50A
14097,N4BP1
14098,ASB10
14099,SEZ6L
14100,JRKL
14101,GUCY2F
14102,LINC01060
14103,LRRC8E
14104,LOC101929555
14105,SH3RF3
14106,GRAPL
14107,DENND4A
14108,PTGDR2
14109,KCNK17
14110,CRYGA
14111,CHMP1B2P
14112,URAD
14113,RAX
14114,CXCL6
14115,UBE2S
14116,LOC101927285
14117,SLFNL1
14118,IFNK
14119,SNORA7A
14120,LOC100288866
14121,CLCA1
14122,ZNF12
14123,MIR624
14124,RXFP1
14125,SRRM5
14126,KIAA1161
14127,THOC2
14128,SNORD116-29
14129,USP44
14130,STRIP1
14131,SAC3D1
14132,FLJ33581
14133,CYP2S1
14134,POM121L2
14135,CAMP
14136,ACTL10
14137,AMMECR1L
14138,UGT2B28
14139,C11orf96
14140,PSME4
14141,C7orf66
14142,MIR6506
14143,LOC400794
14144,SART3
14145,NXPE4
14146,ANKRD45
14147,LOC154449
14148,LINC01152
14149,C6orf223
14150,LINC01166
14151,TAAR2
14152,ZNF770
14153,UBQLN3
14154,MIR17
14155,CCDC82
14156,ZNF32-AS1
14157,RPS13
14158,ACER3
14159,RXRB
14160,UBR1
14161,ASGR2
14162,LOC101929095
14163,TRPC5
14164,DDX31
14165,CSF2
14166,HIST1H2BJ
14167,GPR6
14168,PAG1
14169,ZNF502
14170,TMEM215
14171,SHC3
14172,NRIR
14173,ACTL7A
14174,MPZL2
14175,HCG27
14176,MMD2
14177,SH3PXD2A
14178,TXNDC11
14179,PIK3C2G
14180,UBAP1L
14181,NBPF13P
14182,LINC01494
14183,PRPF40A
14184,GH1
14185,GLUD1P7
14186,DYRK1B
14187,LINC01280
14188,HN1L
14189,MAP3K15
14190,CYYR1
14191,OVCH2
14192,LOC100130476
14193,PTOV1
14194,LOC100996671
14195,ZNF420
14196,OR6B2
14197,CFAP58
14198,PRM1
14199,RGP1
14200,LOC101927915
14201,C1QA
14202,KRTAP4-11
14203,OR1B1
14204,NUP88
14205,SYNE1-AS1
14206,GIMAP7
14207,LOC100507346
14208,CCAR2
14209,UNC5B-AS1
14210,MRGPRX1
14211,AKAP3
14212,OR52W1
14213,SLC9C1
14214,SLC4A10
14215,TPR
14216,TSC22D2
14217,LOC102546298
14218,SNORD16
14219,ABCC13
14220,LOC101929058
14221,FOXA1
14222,MYEF2
14223,GRB7
14224,PARP2
14225,SMC1B
14226,ADRA2B
14227,ATP2B2-IT2
14228,PGLYRP1
14229,LRFN1
14230,ZBTB21
14231,CNGA4
14232,MIR4691
14233,MAGEC3
14234,CCDC68
14235,CYP2C19
14236,SLC5A11
14237,IL1RN
14238,IL2RG
14239,CCDC85C
14240,PHRF1
14241,ALX3
14242,C1orf101
14243,MBD3L1
14244,EIF4ENIF1
14245,SLCO1B7
14246,LINC01230
14247,GATA3-AS1
14248,ZNF767P
14249,ERICH1
14250,SLC35F3
14251,LINC00521
14252,LOC100507334
14253,ISY1
14254,RNU6-26P
14255,FAM106CP
14256,APOA4
14257,MIR644A
14258,FGF19
14259,MIR877
14260,SUMO4
14261,REG1P
14262,NTSR2
14263,LOC101927839
14264,TAS2R38
14265,OR3A1
14266,CDC14C
14267,LOC729080
14268,KLHL15
14269,OIP5-AS1
14270,CILP
14271,BANP
14272,SDS
14273,OR5K4
14274,LCN6
14275,MIR370
14276,LINC01221
14277,DEPDC1-AS1
14278,ZC3HAV1L
14279,ABCB10
14280,ZNF815P
14281,OR10G7
14282,SPAG5-AS1
14283,VPS18
14284,FKBP4
14285,SELPLG
14286,LY6G5C
14287,FAM182B
14288,EPN3
14289,C12orf56
14290,LOC101927827
14291,RBM10
14292,C2
14293,LOC101929464
14294,PRB1
14295,NCKAP1L
14296,RIMBP3
14297,RANGAP1
14298,FOLR2
14299,LOC105447648
14300,AKAP12
14301,SSX1
14302,DNASE1L2
14303,MIR8063
14304,TSPAN1
14305,TOMM20
14306,APOBEC1
14307,NEGR1-IT1
14308,GSTO2
14309,UCN
14310,OR8G2
14311,LOC100507412
14312,VNN3
14313,MIR6071
14314,LMO7
14315,MIR425
14316,CLTCL1
14317,FMO1
14318,C1orf50
14319,LOC102723766
14320,AGTR1
14321,ZER1
14322,SLC25A45
14323,CD80
14324,CENPP
14325,SMC6
14326,LOC101927378
14327,LINC01123
14328,LINC00028
14329,LOC101928909
14330,C1orf146
14331,ATP12A
14332,HIST1H3D
14333,MIR8076
14334,SIGLEC1
14335,NAA11
14336,LRP11
14337,STAG3L4
14338,SNAI3
14339,PPAN-P2RY11
14340,LOC101929234
14341,LOC389247
14342,SLC6A12
14343,FAM83A-AS1
14344,SH2D3A
14345,FABP4
14346,TNFRSF13C
14347,LOC146880
14348,CRISP2
14349,SPEM1
14350,RAB5B
14351,LOC100507406
14352,CTR9
14353,ENAM
14354,FAM98B
14355,CCNC
14356,PPEF1
14357,MIR548Q
14358,ABCB11
14359,ZBTB39
14360,PRMT8
14361,ALKBH3-AS1
14362,SEPSECS-AS1
14363,LOC102467213
14364,WDTC1
14365,SPANXC
14366,NUP155
14367,CASC19
14368,CCL17
14369,PHKG2
14370,ARHGAP30
14371,HLA-F-AS1
14372,ABCC12
14373,LOC643072
14374,SLC26A5
14375,NIPSNAP1
14376,BGLT3
14377,S1PR4
14378,LOC101929315
14379,MIR566
14380,TUSC3
14381,KIAA0513
14382,KCTD21-AS1
14383,EIF4E3
14384,C5orf42
14385,LOC102723617
14386,LOC101929239
14387,BCL2L14
14388,HIST1H2BB
14389,SERPINC1
14390,CST5
14391,ATXN8OS
14392,MAP2K4
14393,DMBT1
14394,IMMP2L
14395,DMRTA1
14396,RGS9
14397,IL13
