,0
5689,FAM208B
5690,TIMELESS
5691,HOXB7
5692,ADCYAP1R1
5693,CTBP2
5694,INPP5A
5695,HEATR3
5696,LINC01378
5697,XXYLT1-AS2
5698,FREM3
5699,LOC284865
5700,SMKR1
5701,NAP1L1
5702,ADIPOQ
5703,ZNF32-AS1
5704,GPR1
5705,RBM12B-AS1
5706,QDPR
5707,ZBTB10
5708,PGM5-AS1
5709,EGFR-AS1
5710,TMEM192
5711,PXN-AS1
5712,PRIMPOL
5713,SNRNP70
5714,TMED4
5715,KIAA1875
5716,DUS1L
5717,PPAPDC2
5718,ME3
5719,LCA10
5720,NSMCE1
5721,CXorf67
5722,C10orf62
5723,MAGI2-AS3
5724,PTGES2-AS1
5725,LOC101928402
5726,TMEM150C
5727,ZNF250
5728,ZSWIM8
5729,PCDHB1
5730,LOC101928738
5731,CDC27
5732,PIGR
5733,LEMD1-AS1
5734,ERCC4
5735,AMMECR1
5736,LOC101929337
5737,LINC01117
5738,TSGA10
5739,DCAF17
5740,CHP1
5741,TMEM40
5742,LOC101927181
5743,P2RX5
5744,USP17L9P
5745,C17orf67
5746,CACNA2D1
5747,NT5DC2
5748,PRRG3
5749,DAND5
5750,GNMT
5751,FAM213A
5752,ANO8
5753,LOC101929762
5754,ATF7IP2
5755,OR2B2
5756,AOX1
5757,AGFG1
5758,SPAG6
5759,LOC102724301
5760,MCCC1
5761,FANCE
5762,C11orf63
5763,ST13
5764,TTBK2
5765,RBM44
5766,LOC101929294
5767,C8orf33
5768,LOC101929279
5769,OR7E47P
5770,ITFG1-AS1
5771,LOC100507424
5772,CELSR3-AS1
5773,PSG8
5774,MIR4458
5775,GALNT8
5776,LRRC16B
5777,LOC101929076
5778,C15orf57
5779,FAM35DP
5780,LOC101927468
5781,DPF1
5782,CASC5
5783,ATG16L2
5784,ACOX1
5785,WDR55
5786,E2F2
5787,GOLGA7B
5788,B4GALNT4
5789,HCN1
5790,SNORA70C
5791,VPS53
5792,CWC22
5793,TUBA8
5794,LINC01566
5795,LINC01291
5796,LOC101928994
5797,C9orf135-AS1
5798,LRRC74A
5799,SUPT16H
5800,EGR1
5801,CDT1
5802,OIT3
5803,PKIA
5804,MCM3AP-AS1
5805,CACUL1
5806,C2orf72
5807,SYP-AS1
5808,GGA3
5809,LOC102724699
5810,LOC285692
5811,VPS45
5812,LEP
5813,CS
5814,RMI1
5815,LINC01251
5816,PRPSAP2
5817,ANKZF1
5818,TEPP
5819,ADPRHL1
5820,BDNF-AS
5821,DNAJC9-AS1
5822,BHMT2
5823,ODF3L1
5824,LOC400661
5825,SMARCD3
5826,C11orf85
5827,APH1B
5828,SMIM2-AS1
5829,TTLL9
5830,LOC101928358
5831,FBXW4P1
5832,AGMAT
5833,PCDHA10
5834,PNPLA1
5835,LOC102723703
5836,LINC00884
5837,CRYGA
5838,AP1AR
5839,N4BP2L2
5840,KDELC1
5841,URB1
5842,SGSM3
5843,SLC9C1
5844,PYGO1
5845,HMGB3P1
5846,GIT2
5847,PLK4
5848,SLC29A1
5849,VMA21
5850,CHD4
5851,NDRG3
5852,MYRFL
5853,IL21R
5854,PNMAL2
5855,TUBA3D
5856,NMT2
5857,RHOQ
5858,HEXDC
5859,FBXL15
5860,PZP
5861,LOC100507073
5862,FAM155A-IT1
5863,DZIP3
5864,NFIA
5865,UBE2Q2P1
5866,TIMP4
5867,LOC100130880
5868,MIR568
5869,GRAP
5870,PCBP2-OT1
5871,BRCA2
5872,RCOR3
5873,DGCR10
5874,C8orf44-SGK3
5875,LINC00114
5876,ANKRD65
5877,RNF170
5878,CHIC1
5879,SPATA3-AS1
5880,LINC00934
5881,FAM65A
5882,MICU2
5883,ERI3
5884,JAM2
5885,MIR6126
5886,TENM1
5887,MYLK2
5888,SDHAP3
5889,XYLB
5890,MB21D1
5891,LOC101928809
5892,TRIP12
5893,EXO1
5894,DFNA5
5895,CCDC17
5896,LOC102606465
5897,LOC101927881
5898,CMTM6
5899,TRIB2
5900,MKLN1-AS
5901,DCLRE1B
5902,LOC101927580
5903,SLCO6A1
5904,NDUFAF4P1
5905,PFKM
5906,SLC15A1
5907,ERMP1
5908,SPINK7
5909,PRDM10
5910,GPR156
5911,SLC25A36
5912,HLCS
5913,SPANXA2-OT1
5914,NUP214
5915,HIST1H4A
5916,IRX6
5917,TINAGL1
5918,AMPH
5919,HMGCS1
5920,LOC102723344
5921,RPL37A
5922,PKP2
5923,LOC100133331
5924,TMEM63C
5925,SOWAHA
5926,G3BP1
5927,LINC01545
5928,KIRREL3
5929,ST6GALNAC2
5930,LINC00696
5931,CCNG2
5932,LSP1P3
5933,LINC01541
5934,LINC01529
5935,LCAL1
5936,DCBLD1
5937,LINC01482
5938,CCDC27
5939,LL22NC03-63E9.3
5940,RHOBTB2
5941,SLC6A4
5942,IL17B
5943,MON1A
5944,TBCK
5945,PSMD14
5946,SENP2
5947,SEPHS1
5948,WFDC12
5949,PRPF39
5950,NKX3-1
5951,ADAM17
5952,POLDIP3
5953,FTH1P3
5954,ZNF684
5955,CBWD5
5956,ZNF669
5957,NSUN5
5958,EGFL8
5959,FASTKD2
5960,USB1
5961,TBC1D3P1-DHX40P1
5962,GOT2
5963,STAU2-AS1
5964,EXD1
5965,LOC101929194
5966,HCRT
5967,NSUN3
5968,ZC3H18
5969,ZNF418
5970,SPACA4
5971,GPR1-AS
5972,NPTN-IT1
5973,FBXW4
5974,SH3GLB2
5975,CYP2C8
5976,TRIM61
5977,SLC46A2
5978,BACE1-AS
5979,ANAPC1P1
5980,H2BFM
5981,NBPF8
5982,LOC729737
5983,CDCP2
5984,SRD5A1P1
5985,SEPSECS
5986,LINC00908
5987,FRRS1L
5988,OR51E2
5989,DNAAF2
5990,C5orf17
5991,CCNT2-AS1
5992,UFC1
5993,ZNF480
5994,BAGE4
5995,LOC100133077
5996,NACAP1
5997,ZNF141
5998,LINC00992
5999,LOC145783
6000,CSK
6001,KRBOX1-AS1
6002,TEX11
6003,TMEM255A
6004,SMNDC1
6005,C1orf220
6006,FAM90A25P
6007,ATP5L2
6008,BRD2
6009,ARHGAP27
6010,ZNF546
6011,LINC01198
6012,FUT6
6013,UBL7-AS1
6014,ARGFX
6015,SOGA3
6016,PI4K2A
6017,C7orf55-LUC7L2
6018,NHEG1
6019,KLHL3
6020,KMO
6021,LILRB4
6022,L3MBTL2
6023,SNORA18
6024,AZGP1P1
6025,IFIT1B
6026,METTL21EP
6027,HNRNPKP3
6028,LOC401242
6029,MAGEA12
6030,MYO3B
6031,ZFP62
6032,NR1I3
6033,PDE4C
6034,MORF4L2-AS1
6035,ZNF225
6036,F8A1
6037,LINC01312
6038,CTB-12O2.1
6039,NAIF1
6040,PRKCD
6041,LNP1
6042,GCK
6043,LINC01158
6044,CACNA1C-AS1
6045,LTBP4
6046,XRCC4
6047,SLC25A26
6048,BRAP
6049,SUMO1P1
6050,MNX1-AS1
6051,NANOS2
6052,TFB1M
6053,LOC101927604
6054,ELP6
6055,STX18-AS1
6056,CECR3
6057,CHMP3
6058,LOC100505658
6059,ALKBH8
6060,PCSK9
6061,SCP2
6062,HPN-AS1
6063,RGPD5
6064,SEPT6
6065,C10orf126
6066,LINC00331
6067,KDM2A
6068,RFC3
6069,GPBAR1
6070,CLDN34
6071,SVIP
6072,SNPH
6073,GALNTL6
6074,SNORD10
6075,SNORA72
6076,USP51
6077,WIPF1
6078,CDC42SE2
6079,PPP1R36
6080,ZNHIT3
6081,LINC01429
6082,SSX4
6083,CYP2B7P
6084,GOLGA2P3Y
6085,CRYL1
6086,GOLGA2P2Y
6087,SULT2A1
6088,RPS27L
6089,LOC439994
6090,TBC1D32
6091,CCDC181
6092,MKS1
6093,CYP4F29P
6094,FARSB
6095,KDELR2
6096,GVINP1
6097,FBXL2
6098,BNIP1
6099,TOMM20L
6100,LOC643802
6101,GAS5-AS1
6102,EME1
6103,RBMS3-AS3
6104,LOC101928335
6105,EXOSC8
6106,PKDREJ
6107,KDM4C
6108,LOC101593348
6109,GTF2E1
6110,PDE2A
6111,FLJ33360
6112,RBL2
6113,ZNF625
6114,RAB10
6115,PDCD7
6116,LTN1
6117,FANCA
6118,MAST3
6119,RANGAP1
6120,PIGBOS1
6121,FAM83B
6122,IL17RA
6123,ZNF513
6124,NXF4
6125,BSDC1
6126,ARMC1
6127,HNRNPUL2
6128,PAX1
6129,HYALP1
6130,HRH4
6131,LINC01284
6132,KCNE1
6133,ICE2
6134,CTB-7E3.1
6135,TPRG1-AS2
6136,PAFAH2
6137,ANKRD54
6138,ZSCAN25
6139,MS4A10
6140,MIR6723
6141,MAP7D2
6142,HOXD10
6143,DES
6144,MIR6073
6145,NYAP2
6146,SF3B2
6147,TRIQK
6148,SMG7
6149,RARB
6150,ZNF454
6151,KDM4D
6152,SHANK2-AS1
6153,PPP2R3C
6154,TMEM203
6155,LINC00605
6156,BMP7-AS1
6157,SYNJ2BP
6158,LIN52
6159,MRPL32
6160,RPRD2
6161,ANTXRLP1
6162,TIGD3
6163,KIF15
6164,FLRT3
6165,TRMU
6166,CLEC19A
6167,PTDSS1
6168,TSC22D3
6169,PPP1R12B
6170,KANSL2
6171,LONRF3
6172,MED1
6173,SNORA41
6174,LHX4
6175,GRID1-AS1
6176,EYA3
6177,C7orf13
6178,LSM6
6179,SLC25A19
6180,LOC101929124
6181,FAM188A
6182,RHOF
6183,CCDC172
6184,SNORD83B
6185,ZBTB5
6186,MIS18BP1
6187,LOC101928896
6188,BTN1A1
6189,POLE4
6190,RTKN2
6191,MARK2
6192,LCA5
6193,YTHDF3
6194,GS1-600G8.3
6195,LRRC25
6196,LINC00559
6197,GLS2
6198,LRRC24
6199,ST6GALNAC3
6200,TUB-AS1
6201,PMPCB
6202,LOC645752
6203,ESAM
6204,MED13L
6205,SLC24A5
6206,FLVCR1-AS1
6207,KCNK1
6208,ZNF705D
6209,TMEM110-MUSTN1
6210,FASTKD1
6211,EPM2AIP1
6212,PCDHGB8P
6213,MYOM2
6214,UGT2B4
6215,PSKH1
6216,FOLH1B
6217,FAM27B
6218,ADH7
6219,TSPAN2
6220,FCRL1
6221,ZCCHC4
6222,TIMP2
6223,LINC01203
6224,SIRT7
6225,GTF2IRD2B
6226,SUSD1
6227,SDHAF2
6228,MARVELD1
6229,NFYA
6230,SYBU
6231,GRIPAP1
6232,ADAP1
6233,ATP1B1
6234,008559_XLOC_008559
6235,PEAR1
6236,NUMA1
6237,OLA1
6238,COX10
6239,PBLD
6240,TXN2
6241,POC1B-GALNT4
6242,NUP210L
6243,LINC01340
6244,LOC101927356
6245,GS1-24F4.2
6246,HAS3
6247,MRGPRX3
6248,FAM20A
6249,LOC101927575
6250,SLC23A2
6251,SNF8
6252,POM121L10P
6253,RAB3GAP1
6254,SLC7A2
6255,RHBDL2
6256,MIR600HG
6257,INHBA-AS1
6258,ARHGEF7-AS1
6259,LINC00599
6260,LOC101928002
6261,FNDC8
6262,NEMP2
6263,ZBTB34
6264,NUS1
6265,LOC101928404
6266,SMU1
6267,SPPL2B
6268,LINC01006
6269,PCNX
6270,MAT2A
6271,ZNF449
6272,RAB6C
6273,TMEM183A
6274,ADGRG3
6275,MARS2
6276,ZNF716
6277,LINC01194
6278,SRPK1
6279,CDC42P3
6280,LOC101927746
6281,NIP7
6282,MIATNB
6283,PEX11G
6284,PLGLB1
6285,TMEM18
6286,LOC101927730
6287,ABCA11P
6288,DNMBP-AS1
6289,TMEM235
6290,ITPRIPL1
6291,LOC101927870
6292,ERC2-IT1
6293,DNASE1L2
6294,LOC101929541
6295,LOC101241902
6296,MSL3P1
6297,PBX1
6298,FBXW10
6299,MARCH3
6300,DUX4
6301,LOC100499484-C9ORF174
6302,ZNF75D
6303,ZNF655
6304,OMA1
6305,LRRC27
6306,CD55
6307,F8A3
6308,THSD7A
6309,F8A2
6310,LOC388692
6311,BVES
6312,LOC100130357
6313,LOC101926897
6314,WFIKKN2
6315,ACMSD
6316,P2RX1
6317,DHX29
6318,ZNF506
6319,DUSP8
6320,ZNF696
6321,OPA1
6322,LIG4
6323,WDR72
6324,LINC01068
6325,MCM9
6326,MSRB2
6327,SERPINB12
6328,MPDU1
6329,HBP1
6330,MIR555
6331,HSD17B7
6332,SMIM11
6333,DHRS7
6334,EMILIN2
6335,HIRA
6336,ASIC3
6337,S1PR4
6338,MDS2
6339,ACAT1
6340,ASCC1
6341,GBX2
6342,DAZ2
6343,LINC01565
6344,HINT3
6345,TCOF1
6346,ZSCAN1
6347,RNY1
6348,DNAJC6
6349,GNL3
6350,ZNF135
6351,OR2B6
6352,LOC102723439
6353,KIAA1107
6354,RBM17
6355,TRIM37
6356,TAF7
6357,POLE3
6358,FANCB
6359,HTR3E
6360,ZFP91-CNTF
6361,LOC100287792
6362,DCAF12
6363,ADAMTS20
6364,ZNF689
6365,LINC01352
6366,LOC643387
6367,SELO
6368,TSPAN14
6369,MDH2
6370,TGM6
6371,MIR920
6372,BTAF1
6373,LINC01016
6374,ROPN1
6375,TMEM31
6376,RANBP6
6377,UROS
6378,LOC339539
6379,DHRS13
6380,TBC1D3H
6381,GPATCH8
6382,IYD
6383,LOC100287036
6384,MTVR2
6385,RAD51C
6386,CCNF
6387,TTC33
6388,BEND2
6389,ZNF319
6390,SPIN1
6391,PGM1
6392,GMEB1
6393,TTI2
6394,ENOX1
6395,TOP3B
6396,GCFC2
6397,PRDM2
6398,FAM133CP
6399,EGFEM1P
6400,ATXN7L2
6401,RPL32P3
6402,VTN
6403,RNF20
6404,RWDD2B
6405,NCOA4
6406,USP17L4
6407,MYH11
6408,TIMM23
6409,ZNHIT6
6410,PPIAP30
6411,GYPA
6412,RPL19P12
6413,SEC16A
6414,LRRN4CL
6415,FALEC
6416,NHLRC2
6417,WDR36
6418,BZRAP1
6419,OR2L8
6420,ACADS
6421,MAGEA3
6422,C11orf57
6423,LGALSL
6424,HERC4
6425,OTUD6B
6426,PCAT4
6427,PRIM2
6428,GPR89B
6429,OTUD6B-AS1
6430,SMUG1
6431,LINC00483
6432,OR2H2
6433,CCDC158
6434,ZNF692
6435,FOXK2
6436,NSUN4
6437,MAPK8IP3
6438,HSP90AB4P
6439,ALKBH4
6440,TRMT2B
6441,SNORA7B
6442,CXCR2
6443,HIST1H1E
6444,ZNF485
6445,SS18
6446,CSGALNACT1
6447,PTPN11
6448,DDX43
6449,PFN3
6450,SLCO1B1
6451,ATP13A2
6452,GALNT7
6453,LMBRD2
6454,PUS10
6455,NEGR1
6456,DBH
6457,CLCN5
6458,SCAPER
6459,STRN4
6460,TRIM45
6461,SRP72
6462,ABCC5-AS1
6463,TOX2
6464,LOC401010
6465,METTL3
6466,ACKR1
6467,GCSAML
6468,TSEN15
6469,ADGRE4P
6470,LINC00311
6471,MYL10
6472,ZCCHC14
6473,ZP3
6474,GPC6
6475,FAM153C
6476,PCYOX1L
6477,FLJ41278
6478,USP25
6479,NEK7
6480,DNAJC13
6481,MSANTD3-TMEFF1
6482,TGM4
6483,MRPL42P5
6484,PRORSD1P
6485,ITIH5
6486,LINC00645
6487,PCDHA1
6488,PLAT
6489,FANCD2OS
6490,LOC100128531
6491,LOC100130899
6492,LOC101928940
6493,RHBDF2
6494,MIR8086
6495,LOC105373609
6496,TAS2R30
6497,MAP3K14-AS1
6498,LOC148709
6499,LINC00550
6500,LIN28B
6501,FAM83A
6502,TMPRSS11A
6503,LINC01570
6504,NR2E3
6505,RBBP7
6506,MCM4
6507,DMRTC1
6508,DMRTC1B
6509,TXNDC12-AS1
6510,C18orf61
6511,MYRIP
6512,POLQ
6513,BCL2L10
6514,LOC102723709
6515,FRMD5
6516,UBALD2
6517,RBMS3-AS1
6518,SPATA41
6519,CEACAM19
6520,ENOSF1
6521,MPHOSPH8
6522,MIR1182
6523,RPS12
6524,TRHDE-AS1
6525,LOC100288069
6526,PDHB
6527,UTAT33
6528,MYO1G
6529,AK5
6530,EGFLAM-AS4
6531,GPT
6532,CHEK1
6533,DDX3X
6534,TRIM27
6535,FLJ38122
6536,CLASP1
6537,FAM73A
6538,SLC22A15
6539,RAB8B
6540,TNNT1
6541,LOC101929631
6542,LINC00202-2
6543,GLA
6544,LOC101929450
6545,PLS3-AS1
6546,MIR4737
6547,ZSWIM8-AS1
6548,HSPA14
6549,TCF3
6550,WASH7P
6551,LINC01514
6552,TMEM52B
6553,RPS18
6554,ZBTB14
6555,KHK
6556,USP46-AS1
6557,BAAT
6558,TP53I3
6559,TP53INP2
6560,LOC101929710
6561,LOC101927683
6562,MALL
6563,ATG12
6564,KLK1
6565,MFSD4
6566,FLJ33534
6567,RUNDC3B
6568,SUPT7L
6569,ARHGAP39
6570,NAP1L6
6571,TONSL-AS1
6572,TMEM160
6573,DPH5
6574,MIR4440
6575,CEP350
6576,CYP2J2
6577,CEBPZ
6578,GLIPR1L1
6579,GOLGA2P9
6580,CHFR
6581,RTN4IP1
6582,MCM3
6583,NR1H4
6584,FOXD3-AS1
6585,NCAPH
6586,HOMEZ
6587,EIF5B
6588,WDR87
6589,ASAH2
6590,IL13
6591,EXOSC5
6592,PRDM4
6593,PPTC7
6594,PDLIM5
6595,KAT6B
6596,SIGIRR
6597,EEF1A2
6598,CDK10
6599,NPAT
6600,MEGF9
6601,ZNF394
6602,ZNF233
6603,LINC00163
6604,SNX13
6605,POP1
6606,P2RY8
6607,ZSCAN23
6608,KIAA1656
6609,NOP16
6610,NDUFB8
6611,LINC01193
6612,LOC642423
6613,TBCEL
6614,GSTZ1
6615,TLR2
6616,LOC101927190
6617,UBE2Q2L
6618,MIR613
6619,EPHB2
6620,CHRM2
6621,PGAM1P5
6622,RXFP4
6623,LINC01560
6624,SNX4
6625,LINC01501
6626,LOC100128885
6627,ECT2
6628,GYPB
6629,ATP6V1G1
6630,GATA1
6631,C6orf118
6632,C4orf26
6633,KAT6A
6634,CLDN19
6635,TEX12
6636,REM1
6637,SETD9
6638,LINC00342
6639,CASP8AP2
6640,LOC100240728
6641,INHBE
6642,MRPS31
6643,GTF3C2-AS1
6644,CTBP1-AS
6645,MYO7A
6646,LINC01180
6647,SERPINA10
6648,GOLGA6L4
6649,UBALD1
6650,LOC101928254
6651,BRSK1
6652,TMEM56
6653,CNTD1
6654,UPF2
6655,FNIP2
6656,ACOX3
6657,LOC101929427
6658,SDC3
6659,SNRK-AS1
6660,OXR1
6661,NFASC
6662,CTR9
6663,ZDHHC3
6664,TAS2R20
6665,TEX35
6666,MIR3661
6667,ELP2
6668,TRIM23
6669,TICRR
6670,ITPK1
6671,RBM38
6672,LOC100134368
6673,CAB39L
6674,LOC101929613
6675,LINC01361
6676,NR2F2-AS1
6677,DNM1L
6678,NUDT2
6679,LOC101927257
6680,EMC8
6681,CMTM1
6682,PCMTD1
6683,LRCH2
6684,LOC102724919
6685,RGSL1
6686,ZCCHC7
6687,CADM3-AS1
6688,FAM104A
6689,C1orf21
6690,SNORA23
6691,PTPN6
6692,NOP56
6693,METTL14
6694,VWA5B2
6695,FAM71D
6696,LOC221946
6697,TMEM147-AS1
6698,TBC1D28
6699,PDP2
6700,PUSL1
6701,EIF4E
6702,MIR325
6703,EIF2AK4
6704,CSNK1G2-AS1
6705,ADAM7
6706,PRMT8
6707,MUC6
6708,POLR2J3
6709,PPIL6
6710,TRAPPC9
6711,SEC16B
6712,LOC728743
6713,PLA2G10
6714,CBFA2T3
6715,SPIN2B
6716,CEP131
6717,ZNF235
6718,HIGD1C
6719,HS6ST2-AS1
6720,E2F5
6721,KCNE3
6722,SMURF1
6723,PAIP2
6724,LRRC71
6725,DCP2
6726,EXTL2
6727,ACPT
6728,PA2G4P4
6729,MSH5
6730,PRRT3-AS1
6731,MTMR9
6732,TRPM6
6733,DDX50
6734,CYCSP52
6735,VPS13A
6736,SNX29
6737,HIPK1-AS1
6738,TMEM45A
6739,KANK3
6740,MIR922
6741,TNNI1
6742,CLN8
6743,MIR1273G
6744,PIP4K2C
6745,METTL6
6746,MAP4K1
6747,SERBP1
6748,CBX4
6749,FAM66E
6750,NSL1
6751,MST1R
6752,ECSIT
6753,OR2L1P
6754,PAH
6755,SLC16A12
6756,SUMO1
6757,PARVA
6758,BOLA1
6759,LOC101929829
6760,NDUFA9
6761,SNORD116-25
6762,WDFY4
6763,PIBF1
6764,GLB1L2
6765,MYH16
6766,DKC1
6767,VPS26B
6768,SLC5A9
6769,CYTL1
6770,KREMEN1
6771,CDRT15
6772,HARS
6773,BEX5
6774,PGM5P3-AS1
6775,C14orf132
6776,LINC01102
6777,CDH22
6778,ZNF142
6779,ZNF785
6780,ERVFRD-1
6781,CMSS1
6782,GAS6-AS2
6783,C11orf54
6784,COMMD3-BMI1
6785,LOC100506321
6786,CSAG1
6787,C15orf48
6788,CBWD3
6789,LYRM4
6790,PTGR2
6791,HAGH
6792,MOAP1
6793,LOC101928909
6794,LARGE
6795,DLG5-AS1
6796,TRIM26
6797,CHM
6798,PDZD9
6799,RNU6-59P
6800,KAZALD1
6801,ATP6V0D1
6802,PPP2R5E
6803,STXBP1
6804,BCS1L
6805,EDC4
6806,PROK2
6807,WDR88
6808,SUV420H1
6809,PCDHB19P
6810,LRRC3B
6811,LOC283140
6812,RPL11
6813,PPM1A
6814,NACA2
6815,CSE1L
6816,MYL7
6817,FCGR3B
6818,LOC100506023
6819,LOC101928174
6820,SCARNA22
6821,LINC01163
6822,GDF9
6823,PARK7
6824,SLC26A4
6825,PACS2
6826,NOXO1
6827,SH3RF3-AS1
6828,NDNL2
6829,NLRP11
6830,CORO2A
6831,GRM5-AS1
6832,RPL12
6833,POU3F4
6834,LINC01182
6835,CTRB2
6836,LINC01353
6837,IGSF9
6838,LRRC36
6839,EFTUD1P1
6840,TCHH
6841,RNGTT
6842,FANCM
6843,XRCC6P5
6844,MYCNUT
6845,LOC284578
6846,SNRPD3
6847,DNAJB7
6848,C11orf70
6849,GLP1R
6850,KATNBL1P6
6851,LINC00920
6852,C12orf43
6853,ZBP1
6854,KAZN
6855,C6orf48
6856,HIST1H2BN
6857,C9orf163
6858,CTC-436P18.1
6859,LOC102546299
6860,TRAPPC11
6861,JRKL-AS1
6862,USP42
6863,ZRANB2-AS2
6864,LOC101926960
6865,GAGE1
6866,FOXP4
6867,DCHS2
6868,ARL5C
6869,LOC101928140
6870,PHF3
6871,TLR6
6872,GIN1
6873,NCCRP1
6874,SGPP1
6875,TSSK4
6876,FAN1
6877,INSIG1
6878,SGPP2
6879,LOC388436
6880,HBS1L
6881,TAL1
6882,ZNF705A
6883,TOMM70A
6884,KIAA1468
6885,LOC645434
6886,SEMA7A
6887,C9orf91
6888,C11orf95
6889,ZEB2-AS1
6890,ATP6V0D2
6891,OTUB2
6892,TSTA3
6893,MAL2
6894,CFHR4
6895,PCDH10
6896,ADCY10P1
6897,LVCAT5
6898,CWC25
6899,MYSM1
6900,ASPM
6901,XRN1
6902,PYROXD2
6903,DTD1
6904,C8orf86
6905,LOC728752
6906,TMEM159
6907,SESN3
6908,CCDC150
6909,LOC79999
6910,DVL3
6911,MORF4L1
6912,MAGEE1
6913,CLVS2
6914,SLC27A2
6915,CISD1
6916,SRBD1
6917,LOC100507053
6918,ZNF649-AS1
6919,C1orf116
6920,LOC102723729
6921,SLC16A9
6922,NOP9
6923,RUFY2
6924,TKTL1
6925,LBHD1
6926,AOC1
6927,C4orf33
6928,SH2D6
6929,POTEF
6930,EML2-AS1
6931,RPL18A
6932,BHLHE40-AS1
6933,LINC00641
6934,DPYSL3
6935,LINC00869
6936,A2ML1
6937,ROCK1
6938,NSUN5P1
6939,USP17L2
6940,SUGT1P3
6941,MIR4461
6942,ANKRD2
6943,TNFRSF9
6944,PRR3
6945,TMEM151B
6946,RARRES1
6947,GPCPD1
6948,VPS33A
6949,RPL39
6950,PANK4
6951,TRMT10C
6952,TRHR
6953,IQCJ-SCHIP1
6954,TMEM72-AS1
6955,KLF15
6956,NPHS1
6957,NEIL3
6958,ANKRD20A19P
6959,HADHA
6960,RAB6A
6961,FAM168B
6962,PVRIG2P
6963,SCARF1
6964,LOC101929680
6965,LINC00238
6966,COG4
6967,AKR1D1
6968,LINC01185
6969,MIXL1
6970,LOC440446
6971,SPTAN1
6972,AMBRA1
6973,SREK1IP1
6974,CCDC114
6975,SPAG9
6976,CXorf38
6977,GPR183
6978,GBP6
6979,LOC100289333
6980,C19orf45
6981,ZFP30
6982,LOC101928979
6983,WDR37
6984,LINC00838
6985,REN
6986,LOC100506422
6987,MIR619
6988,TBC1D15
6989,FCGR2B
6990,FAR2
6991,MLKL
6992,LOC101928942
6993,SPR
6994,SLC37A1
6995,LOC101927924
6996,CDIP1
6997,LOC100335030
6998,SNORA45A
6999,GFRA1
7000,POLR3GL
7001,RNF148
7002,BID
7003,APOM
7004,DRG1
7005,LOC100132356
7006,TPTE2
7007,USP7
7008,CBX8
7009,DNMT3B
7010,CCAR2
7011,NFATC2IP
7012,TRIM11
7013,SECISBP2L
7014,SH3RF3
7015,FAM186B
7016,HPX
7017,HAAO
7018,CDC37L1-AS1
7019,TTYH1
7020,CHKB
7021,ZBTB43
7022,SATB2-AS1
7023,DIP2A-IT1
7024,DEPDC1B
7025,LOC101926892
7026,TRAPPC6A
7027,ABCC4
7028,CCDC54
7029,HDHD1
7030,CTRB1
7031,SNORD84
7032,ZNF733P
7033,ALDH2
7034,FBXL19
7035,WDR86-AS1
7036,SLC24A4
7037,POTEI
7038,TTN
7039,LINC01578
7040,ATR
7041,SPTB
7042,LOC100272216
7043,LOC101929660
7044,ACTG1P20
7045,MIR573
7046,EVX2
7047,LINC01227
7048,LOC101927053
7049,GOLGA6L3
7050,FLG2
7051,CEACAM21
7052,DNAJC9
7053,OR1L3
7054,GKAP1
7055,STEAP2
7056,KLC3
7057,MORN4
7058,RDH16
7059,PAK1IP1
7060,FAM138D
7061,JAK3
7062,LINC01039
7063,SAP30BP
7064,PPP2R1A
7065,SC5D
7066,RNF214
7067,LINC01607
7068,ITIH4
7069,PKD1P1
7070,SNORD88B
7071,009911_XLOC_009911
7072,FH
7073,RSU1
7074,PPEF1-AS1
7075,FEN1
7076,DEK
7077,TARBP1
7078,GOLGA8EP
7079,TEN1-CDK3
7080,HOXD-AS2
7081,DNAJC7
7082,ALX3
7083,PAICS
7084,LOC101059948
7085,POTEJ
7086,BEND3P3
7087,GPR89A
7088,LOC388849
7089,CFAP52
7090,CD207
7091,SPDYE1
7092,HPYR1
7093,PHB
7094,SPIC
7095,ZACN
7096,SPATA31A7
7097,LOC101927964
7098,GTPBP1
7099,PABPC3
7100,ADA
7101,GLRA3
7102,DEFB109P1
7103,HBQ1
7104,ACTR6
7105,LINC01364
7106,TMEM237
7107,KIDINS220
7108,ECE2
7109,LINC00910
7110,CPA3
7111,ZNF222
7112,GSPT2
7113,UBE2L3
7114,PYCR1
7115,LOC731424
7116,ADAP2
7117,SLA
7118,RAB26
7119,TMEM246-AS1
7120,C16orf54
7121,ZNF697
7122,ILDR1
7123,DYRK2
7124,EMB
7125,PLCB2
7126,ASNSD1
7127,LRP2
7128,NOS3
7129,ZBTB44
7130,ZNF45
7131,TXNL4B
7132,ADD3-AS1
7133,ARHGEF5
7134,SAC3D1
7135,SYNJ1
7136,MIR1285-1
7137,NAP1L3
7138,MYEF2
7139,FIGN
7140,DTWD2
7141,ZNF510
7142,SENP6
7143,PRMT1
7144,SMCR8
7145,MRPL3
7146,STAG3
7147,TRMT10B
7148,RAI2
7149,ASCC2
7150,TPTE2P1
7151,FMO3
7152,LINC00106
7153,WDR59
7154,NR4A3
7155,PICK1
7156,EI24
7157,CCDC36
7158,FAM189B
7159,LINC00458
7160,SPDL1
7161,POLA1
7162,CRACR2A
7163,LINC00461
7164,THAP6
7165,LGI3
7166,RNF139-AS1
7167,LINC01055
7168,ZP1
7169,RBBP8
7170,LOC100506700
7171,OR7E91P
