,0
5287,SSTR5-AS1
5288,FAAH2
5289,ACTA2-AS1
5290,RABL2A
5291,LINC00857
5292,LINC00628
5293,MYBPHL
5294,ALOXE3
5295,GNAZ
5296,STAMBPL1
5297,CTD-2194D22.4
5298,UPK2
5299,LOC101929162
5300,HERC2P7
5301,PPM1B
5302,RARS2
5303,BBS5
5304,NUP160
5305,UVSSA
5306,SRSF11
5307,LOC101927914
5308,RBM25
5309,LOC101929741
5310,UPK3B
5311,ZNF347
5312,KPNA3
5313,KLRG1
5314,VPS37D
5315,CROCC
5316,TRIM11
5317,LOC101927623
5318,TBC1D3H
5319,LOC101927657
5320,LINC01585
5321,TADA1
5322,ZNF7
5323,SULT1C2P1
5324,IL3RA
5325,ZNF497
5326,TTL
5327,PNMA1
5328,E2F2
5329,ANKRD7
5330,UBE2S
5331,BICD2
5332,C3orf22
5333,FDXACB1
5334,CCDC115
5335,TP53BP1
5336,EXOC2
5337,LOC100130298
5338,SMU1
5339,HDAC7
5340,CD28
5341,PPP1R3F
5342,ZNF397
5343,CHD8
5344,LINC01192
5345,GIN1
5346,ACAD10
5347,TMEM88
5348,SDS
5349,FHDC1
5350,SNORD14E
5351,DHRS12
5352,SAMD7
5353,KMO
5354,MED6
5355,LOC100130849
5356,NUMA1
5357,OC90
5358,UMODL1
5359,MPO
5360,IL21R
5361,LINC00354
5362,HOTAIR
5363,TRIM52
5364,LOC653712
5365,LINC00622
5366,LINGO1
5367,LOC102723828
5368,PCDHGA12
5369,OGFR
5370,TNFRSF10A
5371,HYAL1
5372,GBAP1
5373,LOC101928386
5374,LOC441455
5375,CACUL1
5376,UBL4B
5377,GRM5-AS1
5378,FAM13C
5379,MIR4793
5380,TRIM65
5381,LDLRAD1
5382,LOC100652758
5383,TMLHE-AS1
5384,LOC101927830
5385,CNTFR
5386,PMS2P7
5387,LOC101927018
5388,LOC101928943
5389,UPK1A-AS1
5390,MFSD11
5391,ATP6V1B1
5392,PRKRIP1
5393,FGFR1OP
5394,LOC100133091
5395,PRDM7
5396,CAMK2N2
5397,BEGAIN
5398,IL18
5399,CPN2
5400,FLCN
5401,LOC101243545
5402,GRID2IP
5403,LOC389906
5404,BCL9
5405,NRG1-IT1
5406,R3HDM1
5407,FAM109A
5408,SUZ12P1
5409,LOC101928663
5410,FAM212B-AS1
5411,PROP1
5412,MCTP2
5413,HLA-L
5414,THBD
5415,MIR4684
5416,RNF19A
5417,LOC284632
5418,CFL1P1
5419,TDP2
5420,ZNF263
5421,HOXA-AS3
5422,HCG9
5423,C9orf24
5424,SNX25
5425,TRAPPC11
5426,MAP3K12
5427,LDLRAD4
5428,FAM120B
5429,MBTPS1
5430,KIFC2
5431,TMEM14E
5432,SLITRK1
5433,TRIM68
5434,UBE3A
5435,TRIM6
5436,LOC100506895
5437,CHRM4
5438,BZRAP1
5439,GAS5-AS1
5440,OSBPL8
5441,LINC00476
5442,SRP72
5443,DENND1B
5444,LOC101928333
5445,MIR137HG
5446,C12orf50
5447,LOC100505817
5448,PRR34
5449,PSAPL1
5450,APBA1
5451,SGK3
5452,ZIK1
5453,SKIL
5454,KLHL10
5455,CHRD
5456,MIR205HG
5457,USP17L7
5458,ACTC1
5459,TCAF2
5460,BANP
5461,PLA2G4B
5462,GFM2
5463,FAM27C
5464,BRWD3
5465,LOC101928008
5466,URGCP
5467,RASGRF2-AS1
5468,TMEM65
5469,LOC643770
5470,ARL5B
5471,SNORD63
5472,PKLR
5473,NAT8B
5474,SERTAD4-AS1
5475,TMPRSS11D
5476,TRPM1
5477,GPRASP2
5478,ARFGEF2
5479,MIR17HG
5480,DYSF
5481,LOC494141
5482,DCUN1D4
5483,GRM5
5484,CHRNA6
5485,LOC101928283
5486,FAM27B
5487,OSER1-AS1
5488,LZTS3
5489,DYNLT1
5490,DHX38
5491,CLDN19
5492,YY1AP1
5493,FOCAD
5494,ACADSB
5495,PDCD4-AS1
5496,CCT6A
5497,UNCX
5498,LRRC20
5499,LMO3
5500,OGT
5501,RPL23AP32
5502,MZF1-AS1
5503,FGFR2
5504,UTS2B
5505,DUXAP10
5506,TRIT1
5507,MAPK8IP1
5508,CCDC81
5509,LOC101928140
5510,NPIPB9
5511,RABIF
5512,PLEKHA3
5513,TOM1L2
5514,FAM220A
5515,NWD2
5516,EIF1
5517,WDTC1
5518,ZFP62
5519,CXXC5
5520,LOC100240735
5521,RAB40B
5522,PQLC2
5523,ZNF547
5524,C18orf8
5525,THSD4-AS1
5526,CLN8
5527,SNAP25-AS1
5528,LOC101928880
5529,RORB-AS1
5530,CD14
5531,PRR16
5532,CPT1A
5533,ITIH4
5534,RNF187
5535,TIRAP
5536,PCNX
5537,DHH
5538,TPTE2P6
5539,RAPGEF4
5540,ZNF426
5541,FBXL22
5542,N4BP3
5543,LOC283922
5544,LYST
5545,XPO7
5546,TBP
5547,FAM159B
5548,MAT2A
5549,FAM83A
5550,CIR1
5551,PRSS27
5552,OR7E5P
5553,BAG6
5554,IKZF4
5555,CDKL3
5556,LOC100101148
5557,P2RX5
5558,UBTF
5559,GAL
5560,C11orf57
5561,ATP11C
5562,ZFP82
5563,CDS1
5564,DNAAF2
5565,NSUN5P2
5566,KIRREL
5567,KISS1
5568,LINC00564
5569,ZNF551
5570,ANAPC1P1
5571,FAIM2
5572,LOC101927143
5573,LINC00314
5574,ZFAT
5575,UCP3
5576,CLEC14A
5577,KRT6B
5578,L3MBTL4-AS1
5579,ILF2
5580,PGLYRP1
5581,DPY19L2
5582,PRRG3
5583,MIR573
5584,SH2D7
5585,NFXL1
5586,FAM27E2
5587,BAIAP2L1
5588,LOC101927305
5589,NOS3
5590,KLHL29
5591,SUSD1
5592,PSMA3-AS1
5593,DSE
5594,CORO7-PAM16
5595,ANKS3
5596,LINC00471
5597,KCTD13
5598,KDM5C
5599,AIM1L
5600,SNORD108
5601,ERCC5
5602,FAM90A7P
5603,FOXG1
5604,GUCY1A3
5605,PURB
5606,KIF3B
5607,FAM76B
5608,NXNL1
5609,ZNF805
5610,KRTAP5-2
5611,ST3GAL5-AS1
5612,ATXN1L
5613,TSACC
5614,RC3H2
5615,HERPUD1
5616,RPP14
5617,PPP4R3B
5618,LINC01215
5619,SOX9-AS1
5620,SERAC1
5621,LINC00882
5622,LINC01560
5623,CILP
5624,ADGRE4P
5625,CES5AP1
5626,RARA-AS1
5627,SNORD116-13
5628,ARHGEF3
5629,SMARCA5
5630,LINC01519
5631,LOC286370
5632,CDK8
5633,MORC2
5634,GPAT4
5635,LINC00113
5636,JAKMIP2-AS1
5637,ZNF532
5638,GDNF
5639,DDX4
5640,MUM1
5641,PLIN4
5642,BAIAP3
5643,NKX2-1-AS1
5644,MICAL2
5645,RNF123
5646,RBSN
5647,BAG1
5648,CBARP
5649,CORO6
5650,LRRC10
5651,ARHGAP8
5652,DHRS2
5653,CEP170P1
5654,ZNF354A
5655,FXR2
5656,LINC01090
5657,MCMDC2
5658,SFN
5659,MIR3619
5660,PPME1
5661,LINC01068
5662,RALGAPA1P
5663,PCDHB17P
5664,TMEM55B
5665,SWT1
5666,PAXBP1
5667,PRR5
5668,RGS11
5669,CFP
5670,CCSER2
5671,RUSC1-AS1
5672,TCEB3
5673,EGFLAM-AS4
5674,KIAA0825
5675,LOC728730
5676,ADCK5
5677,LTBP4
5678,SH3PXD2A
5679,LOC101929497
5680,ACE
5681,MIR181A1HG
5682,LOC100507387
5683,VSNL1
5684,PRSS53
5685,TRA2B
5686,NR2F6
5687,CACNA1C-AS1
5688,C3orf49
5689,SOAT2
5690,RTN1
5691,ETNK2
5692,EQTN
5693,SIGLEC14
5694,MDS2
5695,MIR3064
5696,GPR45
5697,LOC101927078
5698,ACIN1
5699,HIST1H2BD
5700,PTPRB
5701,PIDD1
5702,MIR548O
5703,IQCE
5704,CCDC65
5705,SRXN1
5706,LOC101927770
5707,MTX3
5708,PELI3
5709,TCTE1
5710,USP37
5711,NUDT14
5712,SOHLH1
5713,SNAPC3
5714,NUDT7
5715,RPL21P44
5716,LOC100506071
5717,UPP2
5718,IGSF22
5719,SLC22A15
5720,PCDHGA7
5721,DSTNP2
5722,TBC1D26
5723,FAM153A
5724,DOCK2
5725,SVIL-AS1
5726,POM121L4P
5727,LINC01005
5728,TRAPPC10
5729,ZNF416
5730,SLC38A7
5731,PTGES3L-AARSD1
5732,LINC00242
5733,EMCN
5734,DUOXA2
5735,ROPN1B
5736,TFAP2A-AS1
5737,SEPT4
5738,PLEKHH3
5739,FAM83H
5740,CCDC171
5741,HOXB8
5742,SATB1-AS1
5743,RPEL1
5744,NSD1
5745,ZNF697
5746,LINC01599
5747,CPT1B
5748,CFL1
5749,GALNT16
5750,LOC101928335
5751,MBLAC1
5752,LOC102724484
5753,PP14571
5754,RPL23AP64
5755,GABARAP
5756,SMG1P2
5757,HOXC13
5758,C1orf50
5759,TBC1D8
5760,CALN1
5761,VWA5B2
5762,SCARNA22
5763,RS1
5764,KIAA1024L
5765,USP13
5766,TMC2
5767,DUSP19
5768,BMS1P17
5769,BMS1P18
5770,FILIP1L
5771,ASB14
5772,ZNF266
5773,PPP1R18
5774,FGF7
5775,AKR1C6P
5776,CACNA1C-AS4
5777,THCAT155
5778,TRAPPC6B
5779,TAS2R43
5780,MESTIT1
5781,PRAMEF17
5782,CXCR5
5783,TRDN
5784,CDIPT
5785,CARF
5786,LSM14B
5787,MIR3685
5788,VSTM5
5789,FSHB
5790,PPP3CB
5791,QSER1
5792,MIR181D
5793,SHC2
5794,RPL3L
5795,ZNF622
5796,ZNF362
5797,CATSPER2
5798,MICB
5799,WBP1
5800,PMCHL1
5801,PCDHB5
5802,KIAA1467
5803,NABP1
5804,RTBDN
5805,TSSK2
5806,LOC100287042
5807,ATXN2L
5808,SYT14P1
5809,EHMT1-IT1
5810,HCAR3
5811,LOC149684
5812,MIR6807
5813,VWC2L-IT1
5814,SIAH2
5815,SPINK4
5816,MAGEA9
5817,ZNF174
5818,PC
5819,SEC1P
5820,SLC12A3
5821,PEG3
5822,WDPCP
5823,EDRF1
5824,CXorf21
5825,PTPRC
5826,LOC100631378
5827,MUC6
5828,HSF4
5829,CPB1
5830,LINC00417
5831,BCAS3
5832,SGPP2
5833,LOC284930
5834,LOC100506123
5835,C10orf126
5836,SNTB2
5837,C17orf107
5838,CD300E
5839,THUMPD3-AS1
5840,OLFM1
5841,SAFB
5842,TBC1D2
5843,HIST1H2AK
5844,POMZP3
5845,HNRNPA3
5846,RIOK3
5847,ZNF529
5848,LINC01260
5849,TUBD1
5850,UCHL5
5851,ADORA2A-AS1
5852,LOC100507639
5853,HSPBAP1
5854,GALNT13
5855,RBM12B-AS1
5856,LOC101927406
5857,TRIM24
5858,ZSCAN31
5859,VWCE
5860,HAGLROS
5861,TM4SF5
5862,C10orf111
5863,PRR27
5864,ZNF85
5865,TMEM163
5866,C7orf71
5867,PPIAP30
5868,FRMD1
5869,TRMT44
5870,SNORD80
5871,LINC00482
5872,SLC25A42
5873,PRKAG2
5874,RAPSN
5875,KSR1
5876,MIEF2
5877,PRRT2
5878,TTC28-AS1
5879,BMS1P6
5880,LOC101929066
5881,NPTN-IT1
5882,PPID
5883,RPS15AP10
5884,LOC100506124
5885,WDR44
5886,PATE3
5887,WDSUB1
5888,ACER3
5889,OBP2B
5890,SLC16A8
5891,ZNF141
5892,UNC119
5893,CLTB
5894,COL7A1
5895,LINC00840
5896,HNRNPA1L2
5897,SREBF1
5898,RBM48
5899,AZIN1-AS1
5900,LINC01364
5901,NPRL2
5902,ZNF175
5903,MIR2110
5904,HNRNPR
5905,PWAR1
5906,LAS1L
5907,GNRH1
5908,SOS2
5909,ZNF516
5910,KLHL20
5911,C12orf79
5912,DCHS2
5913,POLR3B
5914,KIAA2018
5915,UVRAG
5916,RNU6-69P
5917,UBE2O
5918,USH1G
5919,LOC101927056
5920,FASTKD2
5921,PMS2
5922,ZNF423
5923,SEC24B
5924,VPS26B
5925,CREBZF
5926,MIR8075
5927,ABCA12
5928,CXorf40A
5929,OR6W1P
5930,RAD17
5931,KIAA0226
5932,DBIL5P
5933,ZBTB10
5934,GABRR1
5935,MIRLET7A3
5936,HIST1H1E
5937,SLC25A30-AS1
5938,CMPK1
5939,LOC101928844
5940,VAT1L
5941,PLEKHG6
5942,LOC440704
5943,DHX9
5944,ZNF839
5945,ZNF384
5946,ZNF718
5947,SUB1
5948,HTT-AS
5949,GDF11
5950,ZNF142
5951,PIANP
5952,MAPT-AS1
5953,HUWE1
5954,LOC403323
5955,DNAJB13
5956,LOC101929439
5957,ALG1
5958,LOC400927
5959,LOC100134368
5960,INHBE
5961,LOC100507283
5962,GRPR
5963,F2
5964,PARD6A
5965,ADAM23
5966,SNORD25
5967,PDE12
5968,NAA16
5969,CNKSR2
5970,ATP7B
5971,HAGH
5972,LINC01267
5973,MAP2K6
5974,SLC6A2
5975,CCK
5976,OR7E91P
5977,DNAJA4
5978,GLRA4
5979,ZNF534
5980,PLA2G4F
5981,USP17L10
5982,AZU1
5983,GCSAML
5984,ANKRD17
5985,FOXD4L3
5986,ARID3C
5987,ATXN8OS
5988,TKTL2
5989,CYP3A43
5990,PKHD1
5991,LOC101928535
5992,ZNF462
5993,MMP9
5994,ERVFRD-1
5995,FZD4
5996,CPEB1-AS1
5997,FAM21EP
5998,ZNF133
5999,FAM9A
6000,SHISA7
6001,SHOC2
6002,ZNF660
6003,TCP11X2
6004,HEXDC
6005,KDM1B
6006,BIRC6-AS2
6007,SNORD97
6008,AQP2
6009,ANK2
6010,CLPS
6011,UPK3A
6012,FGF3
6013,MIR659
6014,KRT23
6015,SYNC
6016,RGPD8
6017,FBXL19
6018,RGS12
6019,SLC22A13
6020,LOC101928748
6021,PPEF1
6022,VPS39
6023,FOXD4L1
6024,SBF1P1
6025,PDE1A
6026,LOC101927359
6027,USP12
6028,DRP2
6029,LOC100128239
6030,ZNF75D
6031,PLCXD2-AS1
6032,ZNF574
6033,CSNK1G1
6034,LOC101927755
6035,NPSR1-AS1
6036,C11orf84
6037,LUC7L2
6038,TSHR
6039,USP17L6P
6040,CFC1
6041,RNU6-16P
6042,LOC101060321
6043,LOC101928882
6044,SLC22A23
6045,QRICH2
6046,NHEG1
6047,LOC101929645
6048,METTL6
6049,LINC00538
6050,FOXH1
6051,MIR4712
6052,ZDHHC21
6053,LOC649352
6054,ACMSD
6055,LINC01123
6056,PYGO1
6057,RERG
6058,LOC101927987
6059,LYG1
6060,C5AR2
6061,ARG1
6062,SRCAP
6063,METTL14
6064,EFCAB10
6065,SNORD116-14
6066,ANKRD13A
6067,C17orf96
6068,SLC38A8
6069,FAM53B
6070,PFDN2
6071,LINC00620
6072,RELN
6073,PXK
6074,CHAC1
6075,NCOR1
6076,RNFT2
6077,PPP3R1
6078,SAMD10
6079,PHTF1
6080,RASSF7
6081,UBN1
6082,IGBP1P1
6083,C4orf48
6084,ZNF341
6085,FLRT1
6086,AXIN2
6087,LRRC4B
6088,DDX3X
6089,LIMK2
6090,MOGS
6091,ZNF707
6092,C2CD4D
6093,FMR1
6094,UBAP1L
6095,CLTCL1
6096,HID1-AS1
6097,NSUN6
6098,ADH6
6099,IPPK
6100,ZNF729
6101,LPP
6102,CCDC73
6103,CAPN11
6104,MAGEA3
6105,CEP44
6106,ZG16B
6107,OSBPL5
6108,PRAP1
6109,ARHGAP32
6110,DND1
6111,GJB7
6112,SUMO1
6113,C1orf95
6114,INPP4A
6115,NAPA
6116,MIR4517
6117,ARGFXP2
6118,GOLGA8IP
6119,CEP85L
6120,GDPD3
6121,FAM218A
6122,RTL1
6123,ELFN2
6124,PRCD
6125,ATP2A1
6126,SNORA26
6127,TBC1D22B
6128,KLRK1
6129,ZNF160
6130,FABP2
6131,VRTN
6132,STRIP2
6133,ZNF425
6134,PRKACB
6135,LLPH-AS1
6136,AMBN
6137,CLSTN2-AS1
6138,MRGPRE
6139,LOC100505918
6140,UBXN1
6141,RNF5
6142,LONRF3
6143,BTBD10
6144,NEURL1B
6145,MCOLN1
6146,ZFP91
6147,EHHADH
6148,CYP3A4
6149,SMAD7
6150,MILR1
6151,STRN4
6152,ASPRV1
6153,LOC440896
6154,RPS16P5
6155,FSTL5
6156,YAE1D1
6157,ASMT
6158,BAHD1
6159,ZRSR2
6160,FOXD4L6
6161,DBX1
6162,FAM167A
6163,KCNK2
6164,CEACAM1
6165,GLS2
6166,VPS8
6167,ARHGAP26
6168,RALGPS2
6169,LOC146880
6170,SNORD36A
6171,LOC100996437
6172,RAPH1
6173,LMO4
6174,RXFP1
6175,PRPF40B
6176,PPHLN1
6177,ANGPT2
6178,LOC101927560
6179,LEAP2
6180,OCLM
6181,FOXO6
6182,EIF4E1B
6183,NEUROG2
6184,RNF216
6185,ACTBL2
6186,MOSPD1
6187,UBE2G1
6188,NBEAP1
6189,LOC101929128
6190,WNT10A
6191,LY6G6E
6192,RAB15
6193,LGR5
6194,KLHL12
6195,ATF4
6196,CARD11
6197,KBTBD7
6198,RXRA
6199,LOC101927211
6200,SLC9B2
6201,LRIT2
6202,LEMD3
6203,MIR7158
6204,FOXO3
6205,ZNF746
6206,CHRFAM7A
6207,IDNK
6208,SEPT5-GP1BB
6209,MCM3AP
6210,FRAT2
6211,GTF3C2-AS1
6212,DPP9
6213,CAMKK1
6214,ANKK1
6215,NUP88
6216,TPO
6217,PANX1
6218,TRAFD1
6219,HS3ST2
6220,CNGA1
6221,WHAMMP3
6222,ENDOU
6223,POLA2
6224,ZSCAN21
6225,XXYLT1-AS1
6226,CNRIP1
6227,UBALD1
6228,ACSM4
6229,HCAR2
6230,MYCBP2-AS1
6231,CNTRL
6232,ADGRG4
6233,MAFA-AS1
6234,CHRNE
6235,RAB6C-AS1
6236,LOC101929631
6237,LOC728485
6238,ABCB8
6239,LINC00383
6240,TMF1
6241,ACTR5
6242,ATAD5
6243,C2orf49
6244,PLA2G7
6245,LINC00102
6246,ACTG1
6247,ZNF862
6248,ZNF561
6249,TBC1D17
6250,E4F1
6251,TBCEL
6252,GPATCH8
6253,SNORA70E
6254,SLC38A9
6255,KRT39
6256,LINC01397
6257,RNASEK-C17orf49
6258,HARS2
6259,DNAJC27
6260,THUMPD1
6261,LINC00960
6262,UBE2E4P
6263,PCDHA7
6264,LOC101927835
6265,LOC101929106
6266,EVI5L
6267,MAP3K7
6268,ZFAND2A
6269,LINC01257
6270,LINC01475
6271,MIR1273D
6272,LOC101927069
6273,LOC149373
6274,SLC39A5
6275,SLC25A12
6276,SNORD117
6277,RPL31P11
6278,ZNF80
6279,SNORD116-12
6280,DEAR
6281,ACACA
6282,FRRS1L
6283,TRPV5
6284,WRN
6285,ABHD11
6286,CCDC28A
6287,LINC00904
6288,PNMA6A
6289,WASH2P
6290,SEBOX
6291,TBC1D3C
6292,MIR630
6293,PAPOLB
6294,MTA2
6295,LOC286083
6296,MAP3K14-AS1
6297,YWHAB
6298,ERCC6
6299,LOC102724552
6300,CTCF
6301,TRIM16
6302,LINC01251
6303,MED24
6304,USP48
6305,FAM92B
6306,LINC01224
6307,DIP2A-IT1
6308,FAHD1
6309,TAF1L
6310,LOC101929116
6311,R3HDM2
6312,AKIRIN2
6313,LOC100507006
6314,MSANTD2
6315,MIR576
6316,EPB42
6317,RBM12B
6318,MCM8-AS1
6319,MAP4K3
6320,NUB1
6321,PDZD9
6322,NKIRAS1
6323,FAM89B
6324,CPNE9
6325,SOWAHD
6326,TUSC1
6327,TLX3
6328,BEST1
6329,PITX2
6330,LOC729683
6331,LOC101927797
6332,RBMXL1
6333,LOC284825
6334,ZNF311
6335,SP140
6336,LINC00161
6337,CISD2
6338,LOC100130705
6339,TAL1
6340,LOC101927411
6341,LINC01324
6342,AKAP10
6343,LOC100507537
6344,ADAMTS2
6345,TMEM70
6346,CD93
6347,ZNF252P
6348,KANSL1L
6349,USP6
6350,MIR24-1
6351,SP2-AS1
6352,PRICKLE2-AS1
6353,MROH7-TTC4
6354,MIR647
6355,OR10K2
6356,AATBC
6357,PGA5
6358,SVIL
6359,RNF146
6360,LOC101928865
6361,CRNKL1
6362,GALNT15
6363,ZNF701
6364,ARIH1
6365,THRSP
6366,LHX5
6367,LOC339166
6368,CADM2-AS2
6369,GRK6
6370,UBE2R2
6371,IL15
6372,RLTPR
6373,NEU3
6374,EPHA1-AS1
6375,PDK3
6376,PAG1
6377,GARS
6378,LOC101929140
6379,BTBD8
6380,ZBTB40
6381,LARGE
6382,AES
6383,XRCC6BP1
6384,PKNOX2
6385,TIGIT
6386,RECK
6387,ERC1
6388,G6PC2
6389,RASGRP1
6390,CDR1
6391,LARGE-AS1
6392,SEMG2
6393,PARM1
6394,C17orf102
6395,SNORA38
6396,GPR162
6397,PRR26
6398,IFT27
6399,USP29
6400,ZNF628
6401,TUG1
6402,SV2A
6403,SMTN
6404,LOC728392
6405,EOMES
6406,ZNF182
6407,NANOS2
6408,TXN
6409,CHMP7
6410,CATSPERD
6411,SULT1C2
6412,GFY
6413,RSU1P2
6414,CNTLN
6415,PNRC1
6416,SMC1B
6417,HIST1H1A
6418,TMEM262
6419,SIM1
6420,LINC00331
6421,NDUFAF5
6422,DDX25
6423,GREM2
6424,RAD54L2
6425,HTR2B
6426,LCP2
6427,CACTIN
6428,SEC62
6429,DMP1
6430,LOC101927482
6431,PRR12
6432,SERHL
6433,PIK3IP1
6434,ZNF890P
6435,LOC102724596
6436,LOC653786
6437,ANKHD1-EIF4EBP3
6438,UCN
6439,TMCC1-AS1
6440,RNF11
6441,RHOXF1
6442,LOC285766
6443,ZBTB6
6444,GRIN2C
6445,SNORA71A
6446,ALOX12P2
6447,PSMD5-AS1
6448,ITFG1
6449,LOC145783
6450,SPRR2A
6451,MIR378J
6452,B3GNT4
6453,NPPA
6454,TRPV6
6455,MAGEA2B
6456,HRAS
6457,LINC-ROR
6458,FRG2C
6459,LOC101928834
6460,TRIM60
6461,HIPK4
6462,ANKRD10
6463,SNX16
6464,LOC100996249
6465,UBE4B
6466,ZDHHC19
6467,SPTY2D1-AS1
6468,EIF4A1
6469,C4orf33
6470,SLC6A15
6471,ZNF12
6472,RIF1
6473,LRRC74A
6474,KIZ-AS1
6475,FLJ35934
6476,AGAP2-AS1
6477,CCDC183-AS1
6478,CLEC17A
6479,ASAH2
6480,VN1R4
6481,ASH1L-AS1
6482,LTN1
6483,SRP19
6484,MAGI2
6485,LINC00616
6486,TREH
6487,ACVR1
6488,LOC643201
6489,ANKRD61
6490,PABPC4L
6491,CDC27
6492,CNOT2
6493,MIR210HG
6494,CAPN3
6495,GPR63
6496,LOC100505530
6497,ERAS
6498,GBA2
6499,NPY
6500,BRMS1L
6501,IFNA17
6502,SNORD116-19
6503,SNORD116-17
6504,GALNT12
6505,LOC100289473
6506,SLC9A6
6507,LOC101928324
6508,MID1IP1
6509,KLHL8
6510,MYH6
6511,IP6K1
6512,LOC400927-CSNK1E
6513,LOC101927282
6514,KRT14
6515,SLC45A3
6516,LOC650293
6517,BSX
6518,LINC01002
6519,NPC1L1
6520,OR4D10
6521,COPA
6522,SLC22A20
6523,MIR4653
6524,CNN2
6525,KCNRG
6526,GABPB1-AS1
6527,LGALS4
6528,PAX4
6529,ANKRD2
6530,NIFK-AS1
6531,SCT
6532,GPR75-ASB3
6533,LOC102724919
6534,ZNF57
6535,HSPA12A
6536,DCAF12
6537,DNAJC5G
6538,SNORD77
6539,LOC339862
6540,LOC101928035
6541,KCNMB4
6542,ZNF823
6543,ELMO3
6544,PEG3-AS1
6545,CDRT1
6546,TENM2
6547,LINC01489
6548,LINC00371
6549,PLN
6550,NUDT21
6551,NDUFAF4P1
6552,ZNF804B
6553,TMEM14A
6554,RBMX
6555,LRP2BP
6556,CXCL13
6557,RBM11
6558,ANAPC4
6559,STRC
6560,C22orf42
6561,LOC100507424
6562,FLJ16171
6563,DACT3
6564,RAET1G
6565,EHMT2
6566,PDZK1
6567,NAV2
6568,ZNF100
6569,PRDX2
6570,SH2D4B
6571,HCFC1-AS1
6572,LYVE1
6573,HCN2
6574,MTHFR
6575,RABL6
6576,HAS1
6577,AKAP14
6578,HPN
6579,EDAR
6580,DNAJC13
6581,GREB1L
6582,DMXL2
6583,FZD10
6584,N4BP2L2
6585,ZBTB41
6586,FOXP3
6587,MIR27B
6588,SNORD116-15
6589,AGAP11
6590,CDK5RAP2
6591,FBXW2
6592,LOC645382
6593,HACL1
6594,TBX3
6595,C6orf229
6596,OPRK1
6597,SNORA74B
6598,PRAME
6599,AHRR
6600,LOC100134317
6601,CYP4A11
6602,LOC100132304
6603,LINC00684
6604,KIAA0907
6605,LUZP1
6606,HSPA8
6607,LOC339622
6608,FLYWCH1
6609,MAPK14
6610,REP15
6611,LINC01412
6612,PHOSPHO2-KLHL23
6613,PCOLCE-AS1
6614,SEPT7P9
6615,LINC00605
6616,LINC01559
6617,OSER1
6618,CD37
6619,PCDHAC2
6620,LOC102723766
6621,ABTB2
6622,HHIPL2
6623,TCP11L2
6624,TMEM235
6625,ST3GAL1
6626,FAM129C
6627,ZNRD1-AS1
6628,KLF11
6629,ECEL1P2
6630,NDUFV3
6631,OR4K15
6632,ZNF44
6633,LINC01237
6634,ARMC2-AS1
6635,ADAMTSL5
6636,MFAP3
6637,RAD52
6638,ANKMY2
6639,KIAA2012
6640,MIR6760
6641,ZNF420
6642,RAB19
6643,NPB
6644,YOD1
6645,LOC101929076
6646,C1orf35
6647,DOCK4-AS1
6648,MATN4
6649,BCAS1
6650,FAM92A1
6651,SEPSECS-AS1
6652,LOC554223
6653,DHRS4L1
6654,LOC101927815
6655,LOC541473
6656,LOC102724604
6657,ARHGAP40
6658,ADRBK1
6659,LOC101929371
6660,CELA2B
6661,IWS1
6662,RNU6-45P
6663,DIO2-AS1
6664,ZNF678
6665,MIR1302-3
6666,CSNK2A3
6667,LOC400867
6668,LOC101926892
6669,MOB2
6670,ERO1B
6671,MIR6758
6672,RNF149
6673,SYNJ2-IT1
6674,KRT73
6675,MASP2
6676,RNF5P1
6677,LINC01202
6678,SPG7
6679,LOC731157
6680,HOXC-AS1
6681,PMS2P4
6682,AIRN
6683,LOC729739
6684,RGPD4
6685,THPO
6686,LINC01448
6687,PNPLA5
6688,CCM2L
6689,ZAR1
6690,PI4K2A
6691,ZNF77
6692,MIRLET7A1
6693,TMEM215
6694,CYP51A1-AS1
6695,AOC2
6696,ZNF688
6697,FAM155B
6698,TGM1
6699,TMEM72-AS1
6700,DDX11L2
6701,JAKMIP3
6702,PPIAL4C
6703,UNC5D
6704,FLJ36777
6705,STXBP6
6706,TYW1B
6707,ACVR1C
6708,TRMT10C
6709,LOC100240734
6710,MATK
6711,TRPC4AP
6712,MAP4K1
6713,FBXL15
6714,NOP58
6715,LOC101929448
6716,CHTF18
6717,SMIM10L2A
6718,SLC4A9
6719,TMLHE
6720,TREML2
6721,C19orf54
6722,TBC1D3P5
6723,CRY2
6724,FRG2
6725,LMNB1
6726,LOC145474
6727,TAC1
6728,RXRB
6729,LOC101929596
6730,FBXO40
6731,RGR
6732,ARPC5
6733,MIR3671
6734,SNORD115-10
6735,PIP4K2B
6736,SMG1P5
6737,CUL3
6738,C9orf106
6739,RAB36
6740,SLC5A2
6741,C7orf31
6742,PRSS16
6743,PTPN21
6744,MIR3918
6745,RNF144A
6746,NEK1
6747,TCP11L1
6748,MIR3651
6749,MIR4477A
6750,ACTA1
6751,MIR4477B
6752,HOXA11
6753,DCDC5
6754,SGSM2
6755,SPINK13
6756,ENOX1-AS2
6757,BTRC
6758,SS18L2
6759,NUP43
6760,SNHG1
6761,TSHB
6762,CDRT4
6763,TAS2R50
6764,CAGE1
6765,SNORD47
6766,CCNJL
6767,ARHGEF18
6768,UPF3A
6769,PCSK4
6770,GJD4
6771,UGT2B4
6772,C2orf16
6773,PANX2
6774,CCNT1
6775,FRMPD3-AS1
