,0
7312,NOTUM
7313,ANHX
7314,SYCE3
7315,TMEM60
7316,AMIGO2
7317,SNORD29
7318,SLC39A5
7319,ARG1
7320,TRPM4
7321,PRF1
7322,CCDC170
7323,ALDH1L2
7324,CCNI
7325,MYH1
7326,WFIKKN1
7327,CD34
7328,EPM2AIP1
7329,LANCL1-AS1
7330,LOC101928540
7331,GC
7332,ENDOG
7333,CHL1
7334,HECTD3
7335,LOC286083
7336,NR4A3
7337,CCDC74B
7338,IL24
7339,MSRB3
7340,LGALS9B
7341,MAGIX
7342,TRIM51
7343,CCNT1
7344,GABARAPL1
7345,TERT
7346,CITED4
7347,FOXO6
7348,KIAA1656
7349,RNF5P1
7350,COL5A2
7351,USP12-AS1
7352,SLC5A1
7353,RHCG
7354,SPANXA2
7355,SPANXA1
7356,NUP210P1
7357,RDH8
7358,AGR3
7359,CEBPZ
7360,TNIK
7361,TRANK1
7362,OR1B1
7363,C4BPA
7364,USP25
7365,IGFBP7
7366,IGF2R
7367,FBXO8
7368,VWF
7369,IREB2
7370,TDH
7371,WASH7P
7372,LOC343052
7373,DNAAF1
7374,GIMAP1
7375,XDH
7376,ZFP82
7377,RRS1-AS1
7378,MIR198
7379,PRR5
7380,GNG12-AS1
7381,HIST2H2AB
7382,TEX41
7383,HSD17B8
7384,TRIM43B
7385,TRAF3IP3
7386,LOC100129520
7387,LINC00159
7388,ACACB
7389,LINC01146
7390,TFDP3
7391,TRG-AS1
7392,LOC100288748
7393,GPBAR1
7394,CPNE3
7395,MUC5AC
7396,FRS3
7397,ANKRD9
7398,BTBD16
7399,PRSS57
7400,HELZ
7401,AQP10
7402,SPATA31D4
7403,FAM74A3
7404,MIR8055
7405,SOD3
7406,HDDC3
7407,LOC101928731
7408,SSR4P1
7409,LINC01277
7410,ZNF26
7411,EXOC3
7412,LINC00563
7413,LOC100996634
7414,VAT1
7415,FAF2
7416,ADRB1
7417,ARAF
7418,LINC00602
7419,TAF6
7420,RPL29P2
7421,HOXA6
7422,SHCBP1L
7423,TMEM232
7424,DCP1A
7425,DENND6A
7426,DKKL1
7427,PDILT
7428,ZNF496
7429,C17orf59
7430,C10orf142
7431,KATNAL1
7432,RPP14
7433,TCTN1
7434,BROX
7435,PSG7
7436,STRA8
7437,LOC51145
7438,TBC1D3F
7439,CTAGE11P
7440,ABCB6
7441,MIR5090
7442,C3orf22
7443,LOC152225
7444,C9orf43
7445,LINC00662
7446,SCART1
7447,VWC2
7448,PLXNA3
7449,GNPNAT1
7450,LOC101929613
7451,NSUN2
7452,LOC100507391
7453,CD79A
7454,CCL22
7455,MIR8065
7456,ZNF18
7457,LINC01010
7458,SULT2B1
7459,MIR4720
7460,SCARNA11
7461,TAS2R19
7462,ERICH3-AS1
7463,OR10G3
7464,DSTYK
7465,NME8
7466,SOX30
7467,FAM92B
7468,FTH1P18
7469,COL27A1
7470,STATH
7471,IPO13
7472,SNORD50B
7473,ADCK2
7474,RNASE6
7475,SNORD58B
7476,KRT12
7477,TXNRD2
7478,SNORA75
7479,GTF2E2
7480,MIR649
7481,PCAT1
7482,ZNF516
7483,CTNS
7484,RAB39A
7485,PITPNC1
7486,IFNA4
7487,LOC101926892
7488,C16orf46
7489,RNF222
7490,SUCLG2-AS1
7491,NT5C3A
7492,LOC101928043
7493,LCA5
7494,PRSS38
7495,LCN6
7496,ZNF517
7497,LOC101929224
7498,TLR4
7499,ACSS3
7500,PARP4
7501,RYR2
7502,MIR484
7503,HP09025
7504,PHLDB2
7505,SLC22A15
7506,CCR1
7507,TXNIP
7508,TMEM37
7509,IRF4
7510,SPATC1
7511,PTPRVP
7512,OR5AR1
7513,HTR2A-AS1
7514,DEFB121
7515,MIR26A2
7516,TAS2R41
7517,SNORD116-1
7518,OR5A1
7519,FRMPD3-AS1
7520,TAS2R10
7521,SNORD59A
7522,DPP9
7523,KLRF2
7524,UGT1A3
7525,TMPRSS13
7526,MIR1302-9
7527,MIR1302-11
7528,MIR1302-2
7529,MIR1302-10
7530,LOC101929239
7531,NRIP1
7532,WDR74
7533,HRAT92
7534,RPS17
7535,CD177
7536,LOC100288254
7537,RXRB
7538,FAM209B
7539,CDKN2A-AS1
7540,LRRN4CL
7541,CSNK1G2-AS1
7542,HTR3E
7543,HRAT56
7544,SEPT4
7545,GREB1L
7546,NCF1B
7547,MTUS2-AS1
7548,SSPN
7549,OR1L8
7550,NEBL-AS1
7551,SSX2
7552,ANAPC1P1
7553,ADAM17
7554,CPN2
7555,LOC642852
7556,KATNA1
7557,PIGG
7558,RNF43
7559,SNORD24
7560,YY1
7561,MEDAG
7562,ACTRT3
7563,LOC102724651
7564,TMEM191C
7565,S100A9
7566,SLC35G6
7567,FLG-AS1
7568,FSHR
7569,TSSK1B
7570,RFPL4AL1
7571,AKAP14
7572,ARHGEF3
7573,CASC20
7574,ADSS
7575,RXFP2
7576,LOC100996385
7577,KCNMA1-AS1
7578,POTEA
7579,PPP5D1
7580,LOC101927651
7581,OR5AN1
7582,LOC100289650
7583,ZDHHC1
7584,MARVELD2
7585,CRIPAK
7586,MKLN1-AS
7587,RPS15A
7588,CNR1
7589,AMDHD1
7590,MANF
7591,LPCAT3
7592,TRHR
7593,USP27X-AS1
7594,MED30
7595,DNAH7
7596,C21orf140
7597,KIF12
7598,CBLL1
7599,OTOA
7600,PTPN6
7601,EQTN
7602,DSG1-AS1
7603,CRTC3-AS1
7604,KPNA4
7605,ZFHX4
7606,PRSS46
7607,STAP1
7608,ITGB3BP
7609,PCNP
7610,MOGAT3
7611,KLHDC9
7612,C9orf173
7613,LOC100507639
7614,HNF1A-AS1
7615,NUPR1L
7616,CCDC96
7617,AHDC1
7618,LOC100289656
7619,CXCL16
7620,TMEM109
7621,HIST1H2AG
7622,LOC100507506
7623,PSMD6-AS2
7624,PLEKHH3
7625,HOXC12
7626,MIR6856
7627,FAM178B
7628,PRICKLE2-AS2
7629,CPEB2
7630,SLAMF6
7631,STAB2
7632,HIST3H3
7633,VCX3A
7634,PLCD4
7635,SNORD50A
7636,KIR2DL3
7637,GLIS3-AS1
7638,MIR3689B
7639,LRRC9
7640,ZNF213-AS1
7641,MIR4766
7642,RPS7P5
7643,ACKR1
7644,SFT2D2
7645,LOC101927437
7646,LOC407835
7647,CREBL2
7648,POP4
7649,GPANK1
7650,LOC101926966
7651,PIGL
7652,ATP5EP2
7653,PTRH2
7654,ZNF780B
7655,LOC101927239
7656,ANKRD61
7657,U2AF2
7658,TAS2R50
7659,PSG11
7660,ZNF140
7661,TBX3
7662,VPS13A-AS1
7663,IMP3
7664,PDK2
7665,TRIM49B
7666,ZNF471
7667,DLGAP2
7668,PEX11B
7669,SPG20-AS1
7670,HMGXB4
7671,POTEG
7672,MRPS22
7673,TM2D3
7674,LMAN2L
7675,LOC729739
7676,DHX34
7677,FSCN2
7678,TMEM140
7679,ZNF420
7680,CDKN1B
7681,FAM122B
7682,CTNNAL1
7683,CCDC127
7684,LINC01040
7685,SNORD18C
7686,SNORA74B
7687,LOC101927310
7688,PRICKLE2-AS1
7689,AFP
7690,LOC100128076
7691,ZNF579
7692,LINC00488
7693,LOC100506472
7694,LOC101928847
7695,L3MBTL4-AS1
7696,ADRA1B
7697,LINC01588
7698,CTLA4
7699,C3orf56
7700,LOC646736
7701,LPP-AS1
7702,ATP11AUN
7703,TTLL11
7704,SLC4A1
7705,NAPSB
7706,MRPL17
7707,MUCL1
7708,PTGIR
7709,PAFAH2
7710,HEATR6
7711,SLC16A13
7712,TNFAIP8L2
7713,RNU6-71P
7714,NOMO2
7715,TPBGL
7716,SOWAHC
7717,MMEL1
7718,IQGAP2
7719,LOC101927243
7720,ZSWIM3
7721,SPDEF
7722,MIR624
7723,ARFIP2
7724,SNORA41
7725,LOC101929384
7726,LOC100505625
7727,INSL5
7728,NKX6-2
7729,FUT8-AS1
7730,CD247
7731,LINC00238
7732,MIR1302-8
7733,TET2-AS1
7734,CD200R1
7735,TRMT11
7736,GANAB
7737,GLUD1P7
7738,SLC7A1
7739,TMEM119
7740,ALOX12B
7741,PIBF1
7742,DPYD-AS1
7743,TTC34
7744,CCDC87
7745,STX11
7746,ICAM4
7747,POLR3D
7748,CCDC37-AS1
7749,MIR4321
7750,RAVER1
7751,LOC100505478
7752,PCED1A
7753,ATP2A1
7754,GFRAL
7755,HBA2
7756,PLEKHG4
7757,TSKS
7758,RAB8A
7759,UGT3A1
7760,SH2D4B
7761,FAM193B
7762,SNORD49A
7763,MIR205HG
7764,NUDT9P1
7765,ZFP91-CNTF
7766,ARSK
7767,OR2T12
7768,PDZD7
7769,SMAD3
7770,GHRHR
7771,CXCL13
7772,C21orf33
7773,AMY1C
7774,TAP1
7775,SDHA
7776,CCDC168
7777,SERPINA6
7778,HEMGN
7779,C9orf3
7780,MEOX1
7781,HCG26
7782,UBA6-AS1
7783,LINC00326
7784,LOC63930
7785,ABCA8
7786,LINC00910
7787,HEIH
7788,ZASP
7789,MIR4754
7790,SPATA25
7791,LHB
7792,LOC100128993
7793,NOC3L
7794,TTC23L
7795,KAT5
7796,CD1E
7797,LOC101927829
7798,PTGDR2
7799,C7orf34
7800,FIRRE
7801,RPS15AP10
7802,DRD3
7803,NXNL1
7804,WNT16
7805,SERPINA13P
7806,TAPT1
7807,FAM83A-AS1
7808,LINC00968
7809,TMEM52B
7810,IFNA16
7811,RIN3
7812,POLN
7813,NADK
7814,OR52I2
7815,GOLGA8F
7816,TNMD
7817,FAM183A
7818,PPM1M
7819,MIR5692B
7820,TYMP
7821,C1orf53
7822,DEAR
7823,MFHAS1
7824,MYH13
7825,KIAA1143
7826,SEMA6A-AS1
7827,EVPL
7828,NOP14
7829,ZSCAN30
7830,OR3A2
7831,A3GALT2
7832,STYK1
7833,PPWD1
7834,DZIP1L
7835,ZNF839
7836,NLRP14
7837,SMIM2
7838,ULK3
7839,SNORA70D
7840,LDHAL6B
7841,VAV1
7842,ZNF630
7843,MIR4694
7844,EHBP1
7845,KIAA1257
7846,ZNF561
7847,TRIM31
7848,PPP4R1-AS1
7849,AKNA
7850,ELOF1
7851,LINC00336
7852,SNORD116-25
7853,GIMD1
7854,ERG
7855,TP53AIP1
7856,DHH
7857,SLC52A1
7858,MEN1
7859,AKAP13
7860,LINC01516
7861,HYMAI
7862,MB
7863,FAM186A
7864,RBP5
7865,SNORD20
7866,MIR663AHG
7867,GBP6
7868,HBD
7869,LOC101927641
7870,ZNF613
7871,DEAF1
7872,C1orf174
7873,DYRK1B
7874,KIAA1109
7875,RNF216P1
7876,YY2
7877,GOLT1A
7878,UBXN10
7879,KANTR
7880,CRYBB1
7881,ZNF418
7882,MIR548H2
7883,CYP3A43
7884,OR52I1
7885,TMEM56
7886,LOC101928530
7887,SETDB2
7888,ZNF483
7889,HIST3H2BB
7890,INHBA
7891,C10orf55
7892,PSG5
7893,OR2J3
7894,TRIM49C
7895,KANK4
7896,PYGM
7897,LOC391003
7898,LOC101929645
7899,TAF12
7900,DEFB127
7901,MIR8076
7902,LOC101929172
7903,FBN1
7904,ADGB
7905,TIGD7
7906,STON1-GTF2A1L
7907,MIR7515HG
7908,CDKL1
7909,PSME1
7910,EGFL7
7911,EXOC3L2
7912,C1QTNF9B-AS1
7913,OR56B4
7914,GOSR2
7915,OR2T1
7916,CDS1
7917,NFRKB
7918,BICD2
7919,OR1D5
7920,STEAP1
7921,UGT2B17
7922,GLIS2-AS1
7923,GLIPR1L2
7924,USP6
7925,LOC102723854
7926,AGT
7927,WDR59
7928,EBLN2
7929,RPE65
7930,LINC01424
7931,RIPK3
7932,AFF3
7933,TRIM60
7934,SNORD41
7935,LINC01471
7936,SNORA80A
7937,AQP12A
7938,RPL24
7939,CCDC181
7940,CSN2
7941,P2RX6P
7942,APOF
7943,SLC27A5
7944,OPALIN
7945,P2RY6
7946,FBXO39
7947,IRS4
7948,TMEM127
7949,ZNF275
7950,VWA8-AS1
7951,KIAA1919
7952,RASL11A
7953,PPIG
7954,LRRC75A-AS1
7955,PPP1R15B
7956,RNU6-66P
7957,CABS1
7958,ANXA10
7959,LOC100128593
7960,ENTPD5
7961,OR5I1
7962,GLOD5
7963,LUM
7964,TEX21P
7965,SH2D1B
7966,LOC102724009
7967,C2CD4A
7968,BCRP3
7969,PKN2
7970,AKR1B10
7971,FASTK
7972,GOT1L1
7973,PLEKHG5
7974,LINC01478
7975,MIR3935
7976,STAT6
7977,GLIS1
7978,CXCL17
7979,NUP210L
7980,KEAP1
7981,TTLL13P
7982,DPCR1
7983,IDH3A
7984,ATP8B2
7985,LOC101929297
7986,CRBN
7987,PET117
7988,SLC26A3
7989,EMG1
7990,LAD1
7991,LOC101928314
7992,LOC731424
7993,PNPLA1
7994,UNC45B
7995,PROZ
7996,MIR3198-1
7997,GZMA
7998,C10orf11
7999,MAFA-AS1
8000,CPS1-IT1
8001,SCYL3
8002,CD300LF
8003,ZNF317
8004,TDRD5
8005,LINGO2
8006,KCCAT198
8007,LOC728095
8008,SPAG11B
8009,MIR1343
8010,SBNO1
8011,RNF183
8012,DEFB103B
8013,DEFB103A
8014,FOXP1-AS1
8015,FTLP10
8016,SLC22A9
8017,CCR7
8018,CHRNG
8019,TPCN2
8020,CAND1
8021,NAPSA
8022,HTR3D
8023,LINC01492
8024,TPRG1
8025,MIR6834
8026,LINC01330
8027,PITPNM2
8028,CCDC94
8029,SLC1A4
8030,MACROD2-IT1
8031,HIST2H3C
8032,HIST2H3A
8033,KIAA0895L
8034,DDX3Y
8035,LOC100129940
8036,ZBTB26
8037,MS4A18
8038,MIR590
8039,ALAS2
8040,HACD4
8041,EGR1
8042,COX6B2
8043,DIS3
8044,MIR6084
8045,GIGYF1
8046,OR52N5
8047,AXIN1
8048,CCDC3
8049,C19orf80
8050,MIR4274
8051,CD33
8052,HNRNPA1P33
8053,KREMEN1
8054,TUBA4B
8055,LINC01338
8056,LOC100506022
8057,LEMD3
8058,SLC22A4
8059,C1GALT1
8060,LOC101928519
8061,ZBTB4
8062,PGAM1
8063,WNT10A
8064,FAM96B
8065,ZNF165
8066,SAMSN1
8067,ABHD13
8068,LOC100289361
8069,C3orf20
8070,GJB6
8071,ALS2CL
8072,C19orf84
8073,LOC101929019
8074,CD226
8075,NRG4
8076,NRG3
8077,MIR4700
8078,LOC101928069
8079,SRD5A1P1
8080,PTCD1
8081,BANCR
8082,ZNF366
8083,LINC00343
8084,DBET
8085,DACT1
8086,TENM2
8087,LY6G6F
8088,SPINK4
8089,LINC00890
8090,DDX11L1
8091,SNORD116-13
8092,IL17RE
8093,SAMD3
8094,ANGPTL6
8095,ZBTB24
8096,TTLL10
8097,TTTY10
8098,SNORA70G
8099,PLEKHG7
8100,HIVEP3
8101,KIF9-AS1
8102,CYP21A1P
8103,MIR3161
8104,ENTPD3-AS1
8105,NOX3
8106,MYH11
8107,HOMER2
8108,HRG
8109,LOC284788
8110,OMA1
8111,LINC00692
8112,TNFAIP8L3
8113,PPP3R2
8114,PRKAR2A-AS1
8115,LOC101927839
8116,AEBP2
8117,RPS6
8118,THAP7
8119,ARHGDIG
8120,CLP1
8121,CLYBL-AS2
8122,CTSA
8123,LOC100133669
8124,ULK4P3
8125,PLA2G6
8126,STON1
8127,TKTL1
8128,BBX
8129,MADCAM1
8130,C17orf47
8131,LINC01399
8132,HS1BP3-IT1
8133,PINK1
8134,FLYWCH2
8135,SPAM1
8136,GS1-124K5.11
8137,TUSC7
8138,SMARCA5-AS1
8139,HACL1
8140,IFT172
8141,LOC102724053
8142,TRIM41
8143,SMG8
8144,PUS10
8145,LINC01031
8146,GPATCH8
8147,ATP10D
8148,PHLPP2
8149,SLC26A4-AS1
8150,SPATA33
8151,RNU6ATAC
8152,BARX2
8153,ERC1
8154,NACA
8155,ZNF534
8156,RPN1
8157,MORC2
8158,RHOH
8159,LOC101926905
8160,MIR579
8161,LCN12
8162,MSR1
8163,WDR37
8164,PECR
8165,NBEAP1
8166,ZNF671
8167,ITPR2
8168,OR6C6
8169,ZNF287
8170,SLC22A3
8171,LINC00924
8172,AHCTF1P1
8173,LOC728730
8174,C16orf54
8175,GRAPL
8176,LIX1
8177,ACE
8178,GS1-279B7.1
8179,NUGGC
8180,TMED10P1
8181,TMUB2
8182,DISP1
8183,CETN1
8184,LGALS3BP
8185,SNORD36B
8186,FAM209A
8187,ZDHHC7
8188,TNK1
8189,LOC101928295
8190,DPY19L4
8191,LOC100506100
8192,MOBP
8193,IDH1-AS1
8194,DSTN
8195,RASGRF1
8196,C17orf78
8197,TMEM70
8198,WARS2-IT1
8199,NPSR1
8200,LINC01020
8201,LOC101929123
8202,C12orf29
8203,EPS8L3
8204,ZNF350-AS1
8205,LOC100130705
8206,LOC102724058
8207,DNAJC2
8208,OR2T8
8209,PGGT1B
8210,LMOD3
8211,SNTN
8212,PLEKHG6
8213,DRD1
8214,MRPL34
8215,TGFA
8216,CMAS
8217,CTR9
8218,KIAA1217
8219,SHBG
8220,INGX
8221,CYP4F8
8222,LOC728743
8223,LINC00511
8224,PHF20
8225,SLC13A1
8226,BRPF1
8227,LOC388780
8228,ZNF789
8229,APOBEC3H
8230,SNORD97
8231,LOC102724659
8232,IQCF3
8233,MIR8071-1
8234,MIR8071-2
8235,SCARNA16
8236,MIR7853
8237,CSNK1G2
8238,LINC01309
8239,LOC100287834
8240,RGL4
8241,FCRL2
8242,NUCB1-AS1
8243,ISM2
8244,LYPD5
8245,PQLC1
8246,LINC00635
8247,TEX37
8248,CA3-AS1
8249,RUSC1
8250,SNORD17
8251,MIR3620
8252,PPP2R5B
8253,AQP7P1
8254,FAM133CP
8255,ADAP2
8256,RPS6KA3
8257,DPP8
8258,GABRA1
8259,APOC1P1
8260,FAM180B
8261,LOC101927179
8262,COL18A1-AS2
8263,LOC101929353
8264,SLCO4C1
8265,LOC340017
8266,SNORD38B
8267,LOC284023
8268,SLC25A32
8269,ADGRF1
8270,BTBD7
8271,LINC00518
8272,SENCR
8273,GTPBP10
8274,CYP2B6
8275,LINC00661
8276,KRTAP5-2
8277,TRMT61A
8278,GPSM3
8279,RYR1
8280,LOC101928035
8281,TYK2
8282,ZNF740
8283,PRC1-AS1
8284,CYP4Z2P
8285,SMAD1-AS2
8286,PAGE2
8287,ZMYM1
8288,ZBP1
8289,TRHDE-AS1
8290,RRH
8291,SCUBE2
8292,TMEM221
8293,BIRC6-AS2
8294,LOC101927636
8295,BFAR
8296,TULP1
8297,LINC00707
8298,NHS
8299,ARIH1
8300,VEPH1
8301,PRAMEF4
8302,ACLY
8303,RNASEL
8304,TMEM151A
8305,ZNF80
8306,IFT74-AS1
8307,LINC01091
8308,ANKRD45
8309,LINC00667
8310,IL2RG
8311,KRTAP5-8
8312,RNU6-79P
8313,LOC101929694
8314,MIR1273G
8315,HES7
8316,C14orf177
8317,SPATA5L1
8318,KCNQ5-AS1
8319,SCARNA13
8320,RPL23AP64
8321,RNF8
8322,EIF3B
8323,PPRC1
8324,VRTN
8325,OR4N4
8326,FAM87A
8327,TOR1AIP2
8328,SERTAD4
8329,PYDC1
8330,LVCAT1
8331,GNRH2
8332,OR2V2
8333,LDLR
8334,CLEC17A
8335,MAP3K7
8336,OR3A1
8337,WASIR2
8338,ANKRD60
8339,CTSL3P
8340,ADRA2A
8341,IPO11
8342,SMURF1
8343,NCDN
8344,MBD3L2
8345,CPA4
8346,LINC01272
8347,OR2A1-AS1
8348,LOC441601
8349,RPRML
8350,MYLPF
8351,MIR27A
8352,C3orf18
8353,MTHFSD
8354,ABL1
8355,OR1S2
8356,LOC101929532
8357,KRTAP12-4
8358,TMEM125
8359,BCL2A1
8360,TPM4
8361,LOC101929427
8362,BATF
8363,MTNR1A
8364,MT1IP
8365,MFRP
8366,RPL7
8367,ELF3
8368,C7orf57
8369,MIR6083
8370,RAPGEF1
8371,LCE2C
8372,NPAP1
8373,CYP11B1
8374,C1orf204
8375,C15orf65
8376,C9orf66
8377,CD84
8378,DPEP2
8379,SULT6B1
8380,ZNF134
8381,GXYLT1
8382,DDT
8383,ACSF2
8384,TNFRSF1B
8385,TMEM208
8386,KIAA1324
8387,WNT2B
8388,AGBL4
8389,NDUFS4
8390,NFE4
8391,ACOT8
8392,CCDC83
8393,MDP1
8394,ACCSL
8395,MIR155
8396,ZNF296
8397,FAM71E1
8398,OR10P1
8399,DYTN
8400,VNN2
8401,IL13RA2
8402,TMEM198B
8403,LPAR5
8404,RGS9BP
8405,DNAJC22
8406,PCYT1B-AS1
8407,ARHGAP26-AS1
8408,MKNK1
8409,HPVC1
8410,MFSD8
8411,LINC00870
8412,MYLK3
8413,LOC101927969
8414,LOC387810
8415,IGF2BP2-AS1
8416,FAM172BP
8417,CELP
8418,LCP2
8419,VPS37D
8420,GRM4
8421,ARSH
8422,RNU6-69P
8423,TRMT13
8424,CT47A7
8425,PPY
8426,GYG2P1
8427,ST13P4
8428,LIN28A
8429,OR56B1
8430,MMP21
8431,FAM86FP
8432,VWA3A
8433,LCAT
8434,C10orf62
8435,ARL10
8436,PPP4R3B
8437,CD59
8438,LOC100287010
8439,FOXO4
8440,KLLN
8441,WDR87
8442,TAS1R3
8443,LOC100507388
8444,ANKHD1-EIF4EBP3
8445,CDC37
8446,ZFX
8447,CCDC175
8448,CPT2
8449,CSTL1
8450,KCNIP2-AS1
8451,MIR10A
8452,CXCL5
8453,CYP26A1
8454,GCM1
8455,CASC23
8456,PRSS42
8457,HOXB-AS3
8458,IQUB
8459,TINCR
8460,RAET1L
8461,RPL21
8462,TNKS2
8463,LOC101928335
8464,LINC00200
8465,LINC00942
8466,ARSF
8467,SUN2
8468,LRRC69
8469,RHAG
8470,SNORD127
8471,TNS4
8472,SLC9A3R2
8473,MRM1
8474,OR2J2
8475,CACNA1H
8476,LOC101928461
8477,COL6A5
8478,GTF2IRD1P1
8479,OR56A1
8480,RBM22
8481,LOC100507477
8482,LINC01603
8483,RGS20
8484,MTIF3
8485,COL5A3
8486,FAM231C
8487,KRIT1
8488,ZDHHC17
8489,SCARNA6
8490,MIR1226
8491,MROH2B
8492,MX1
8493,TTC39A
8494,LOC101929057
8495,CLEC4D
8496,FLJ38576
8497,LOC102724710
8498,SYCP3
8499,CNDP1
8500,SNORD19B
8501,FRMPD4
8502,PLA2G15
8503,TMEM139
8504,APOBEC3B-AS1
8505,HOOK2
8506,IRF2
8507,LINC00896
8508,SUSD6
8509,MIR575
8510,MYOG
8511,OSBPL1A
8512,SH2B3
8513,HLA-DRB6
8514,GOLGA8G
8515,OR5B17
8516,TRAPPC6A
8517,GDPD3
8518,MIR8086
8519,PRB3
8520,LOC101927023
8521,FAM193A
8522,FLOT1
8523,TSGA10IP
8524,GPC6
8525,ZNF761
8526,MIR3184
8527,LEP
8528,OLIG3
8529,TMEM156
8530,CALHM3
8531,LOC105373300
8532,ABHD11
8533,STAU1
8534,RAB40A
8535,MIR638
8536,CDC26
8537,H2AFB3
8538,H2AFB1
8539,C16orf96
8540,C20orf203
8541,ZNF133
8542,LINC00919
8543,LOC647859
8544,SIGLEC6
8545,NFYB
8546,MBD4
8547,ZER1
8548,HSD17B2
8549,SNORA38
8550,CWF19L1
8551,RBM38
8552,RBMY2FP
8553,CEP170B
8554,CXorf49
8555,CXorf49B
8556,ZNF770
8557,PCAT5
8558,CGRRF1
8559,IFT43
8560,ARGFX
8561,MIR558
8562,LOC286177
8563,KCNJ8
8564,LINC01341
8565,PEX14
8566,CSNK1A1L
8567,ALOX15P1
8568,PKD1L1
8569,LOC101927730
8570,GPR20
8571,LOC344967
8572,LOC100505920
8573,GPR88
8574,MRGPRX4
8575,NUTM1
8576,HPN-AS1
8577,LOC339622
8578,KLHL12
8579,IARS2
8580,FAM86B3P
8581,OR4D1
8582,UBE2E1-AS1
8583,LINC01068
8584,MIRLET7I
8585,NUDT7
8586,FAM71E2
8587,DDX11L5
8588,COL14A1
8589,ACER1
8590,MANSC4
8591,SLC26A11
8592,NOD2
8593,OR5J2
8594,USP17L17
8595,TDRG1
8596,LOC100128233
8597,REXO1L2P
8598,MS4A7
8599,HACD2
8600,TM4SF19-TCTEX1D2
8601,FFAR1
8602,ZYX
8603,MTUS2
8604,PLCG2
8605,RETSAT
8606,LINC00366
8607,UPK1A
8608,TRIM43
8609,OR52B6
8610,NKAPL
8611,GJB7
8612,DNAI2
8613,LEF1-AS1
8614,SLC25A36
8615,LOC100507065
8616,LOC727751
8617,HIGD1C
8618,PRRG4
8619,ASB9
8620,ZNF205-AS1
8621,LINC00636
8622,S100A8
8623,SGSH
8624,MCUR1
8625,LOC101929259
8626,FAM179A
8627,ZNF436
8628,ISYNA1
8629,ARAP2
8630,F2RL2
8631,DCANP1
8632,UCN3
8633,GABRR1
8634,RNF139-AS1
8635,FMN1
8636,KMT2D
8637,MRGPRD
8638,LINC01169
8639,REM2
8640,CHUK
8641,FLJ37453
8642,TMC7
8643,LOC101929295
8644,SMCHD1
8645,DBIL5P2
8646,SNORD53
8647,CTRB2
8648,SNORD74
8649,ARMC2-AS1
8650,LOC642943
8651,TBC1D26
8652,RAB40AL
8653,LOC79160
8654,ATRN
8655,LINC00221
8656,MIR4441
8657,LINC01431
8658,OR10J1
8659,RNF126
8660,USP17L27
8661,LOC101928739
8662,USP17L28
8663,USP17L26
8664,SLC2A9
8665,MON1B
8666,USP17L5
8667,USP17L30
8668,USP17L24
8669,USP17L25
8670,USP17L29
8671,PTGIS
8672,CTSK
8673,LMLN-AS1
8674,COL10A1
8675,IL1RAPL2
8676,SIRT7
8677,SMG7
8678,OSTN
8679,AMY2A
8680,ARL2-SNX15
8681,LOC643339
8682,EN1
8683,REG1P
8684,OXER1
8685,DAND5
8686,FLJ42102
8687,RAPGEF6
8688,ZNF227
8689,MIR4526
8690,C5orf22
8691,FENDRR
8692,CD300LB
8693,HVCN1
8694,B3GALT5
8695,FOS
8696,TBL3
8697,SSX3
8698,NIT1
8699,SRD5A1
8700,CACNA2D4
8701,LOC101927661
8702,C17orf58
8703,LAT
8704,OR9G1
8705,OR9G9
8706,ADRBK1
8707,VCPKMT
8708,OR2T27
8709,DKFZp434J0226
8710,TMEM246-AS1
8711,RNY4
8712,ABI3
8713,FAM220A
8714,C19orf70
8715,TNFRSF10D
8716,LOC100499194
8717,ISY1
8718,APLF
8719,SLC24A2
8720,FPR3
8721,PACRG-AS1
8722,BTLA
8723,CD4
8724,NENF
8725,MIR3605
8726,OR5H1
8727,CYBA
8728,C1orf145
8729,RNU6-16P
8730,NTN3
8731,PHF11
8732,CC2D2B
8733,PAK4
8734,FEM1B
8735,ALX4
8736,IFT22
8737,LOC100506388
8738,FAM189A2
8739,LOC101929279
8740,LINC01312
8741,NXF3
8742,TMPRSS3
8743,CEP192
8744,SLC16A10
8745,TACSTD2
8746,GPATCH2L
8747,POLR2H
8748,SBK3
8749,CST5
8750,RBSN
8751,SEMA7A
8752,TNFSF12-TNFSF13
8753,EPB41L4B
8754,RBMS3-AS3
8755,DNMBP-AS1
8756,SLC22A10
8757,LILRB4
8758,NRIP2
8759,TPPP2
8760,CLCN1
8761,OR8H2
8762,LOC101926963
8763,OR56A4
8764,NATD1
8765,XPNPEP3
8766,GNG13
8767,CPO
8768,CYBB
8769,FAM205C
8770,WDR36
8771,HCK
8772,UNC119
8773,CGB8
8774,PQLC2
8775,CA5B
8776,CLUL1
8777,LOC339539
8778,CYSLTR1
8779,NADK2
8780,RPL12
8781,LRRC59
8782,SLC9A9-AS1
8783,PAN3-AS1
8784,TTTY8B
8785,TTTY8
8786,MPC2
8787,LOC101927020
8788,ULK2
8789,ZBTB22
8790,ACVR1B
8791,KRT3
8792,KNDC1
8793,LINC01556
8794,CATSPER3
8795,SCARF1
8796,MYADML2
8797,MYL5
8798,GTF2IRD1
8799,LOC643711
8800,LINC01184
8801,SH2B1
8802,LPCAT4
8803,FMN2
8804,ASMT
