bcell,epi,fibro
AC009133.21,0.00245508983252686,0.00913705415822538,0.0016726514134239
AC009158.1,0,9.38439426547519e-06,0
AC009227.2,0,1.0860852098795e-05,0
AC009228.1,0.000236052632623426,0.00172884276151457,0.00417953713504932
AC009229.6,0,0,0
AC009236.2,0,0.0012069151142834,0
AC009262.2,0,0.000290546875694507,0
AC009264.1,0,1.7637200074805e-05,0
AC009276.4,3.1432459138809e-05,0.000203271778547637,0.00038981225667188
AC009299.2,0.00108902356505463,0.00147409701997432,0
AC009299.3,0.0186075881127467,0.0258901175708129,0.00360509230249946
AC009303.1,0.000514844570847555,9.12703471574714e-06,0
AC009312.1,0,2.26491176229921e-05,0
AC009313.1,0.00075454786939382,0,0
AC009336.19,0,1.9439392907604e-05,0
AC009365.4,0,0,0
AC009403.2,0.0806943185780354,0.0779898583402055,0.0330253801495617
AC009404.2,0.0176218191995938,0.018376061259237,0.0174059835902518
AC009410.1,0.000113538097325998,0.00463139357362577,0.00184283491132915
AC009473.1,0.0103079659921225,0.00481089381830662,0.00246803544029953
AC009478.1,0,0,0
AC009480.3,0.00030961071282789,0.000446756705646904,0.000595038858720368
AC009487.4,0,0.00106198524622505,0
AC009495.2,0.00141098127665586,0.00185942776134722,0
AC009495.3,0.000362755408828248,0.000120145390260334,0
AC009495.4,0.000722143185705506,0.000118795896637733,0
AC009501.4,0.0101776080338036,0.0100137058046699,0.01715868203965
AC009502.4,5.16180482464399e-05,0.00183572669875214,0
AC009505.2,0.00113356014484233,0.000174568449940535,0.00183001770725134
AC009505.4,0,6.49240708446787e-05,0
AC009506.1,0.00431961786507912,0.0351828007829272,0.0630619245423527
AC009508.1,0,1.93037943776467e-05,0
AC009518.4,0,0,0.000641906410687228
AC009518.8,0,8.44326590074272e-06,0
AC009542.2,0.000154219096593436,0.000180184357913986,0.00013044338109609
AC009784.3,0.000229668461433446,2.77177732375272e-05,0
AC009892.10,0.00022513273826248,0,0
AC009948.5,0.0246681916956243,0.0326010275624829,0.0531944464713519
AC009950.2,0.0157632122198603,0.000791326654007018,0.00320579827181605
AC009955.8,0,8.40600899968755e-05,0
AC009961.3,0.0126134374991693,0.0204974564507476,0.0137652893742447
AC010082.2,0,9.29472687846135e-06,0
AC010084.1,0,9.55724130000501e-05,0
AC010091.1,0,0.00227205327083447,0
AC010096.1,0,0.000149213589246721,0
AC010127.3,3.82643253062738e-05,0.00514791975480177,0
AC010132.10,0,0,0
AC010136.2,0,0.00394021617033828,0
AC010149.4,0,2.46668625511556e-05,0
AC010226.4,0.0976873216992036,0.0275239440504922,0.125165400792452
AC010287.1,0.0268001909486764,0.00425198563010964,0.0131034889486723
AC010468.2,0,0,0
AC010504.2,0,0.000431596199974328,0
AC010524.2,0.000192623471400427,0.00570480320635735,0
AC010524.4,0.000895466801782387,0.0015460615626244,0.00664479042724886
AC010525.4,0,1.82850743958788e-05,0
AC010547.9,0.00071151879940108,6.39990110476084e-05,0.000361640803382152
AC010641.1,0,1.04908363221385e-05,0
AC010642.1,0.00366049815989188,0.00321243151419702,0.00661001286435693
AC010649.1,0,0.000232466476996128,0.000119185815000112
AC010729.2,0,0,0
AC010731.4,0,0,0
AC010745.4,0,2.06241888480746e-05,0
AC010746.3,0.000546838320415746,0.000230619808413917,0
AC010761.10,2.21339790647264e-05,0.000594893661786472,0
AC010761.13,0,0.000306531858687349,0
AC010761.14,0,4.78655291098188e-05,0
AC010761.6,0,0.00035102784251087,0
AC010761.8,0.0101855329449443,0.00563062895489403,0.00220978048773443
AC010761.9,5.49580226226566e-05,0,0.000253530597378174
AC010883.5,0.0141340843905572,0.00763527562010613,0.00477885018699147
AC010884.1,4.9571448875894e-05,0.00107606413697799,0.00130028138033365
AC010890.1,0,0.000434548707838478,0
AC010894.3,0.00296833810981437,0.0121018119510361,0.00526263188842079
AC010894.5,0.000546348160185942,3.40536014806097e-05,0
AC010907.2,0,4.81256143146893e-05,0
AC010907.5,0,0,0.0020569105463404
AC010967.2,0,0.00090002253318467,0.00031834796253643
AC010969.1,0,0.00202726507827661,0
AC010974.3,0,0.000432752505693818,0
AC010976.2,0,0.00024600892941979,0
AC010983.1,0,0,0
AC010987.5,0,2.78469940340906e-05,0
AC010987.6,0,0.00032928859484667,0.00042411875121457
AC011043.1,0.00442164351958818,0.0101414788086429,0.0224738337635842
AC011239.1,0,2.02842866300981e-05,0
AC011247.3,0,3.02266990348905e-05,0
AC011284.3,0,4.26561572815101e-05,0
AC011286.1,0,0,0
AC011288.2,0,0.000246401812706634,0
AC011290.4,0,0.000219101059379529,0
AC011294.3,6.85815062122774e-05,0.0127217825125301,0.000137893453286297
AC011298.2,0,0.00147760742040308,0.000291247157901016
AC011343.1,0,0,0
AC011513.4,0,0.00459732480145663,0
AC011516.2,0,1.26543123475711e-05,0
AC011523.2,0,6.14980537886373e-05,0
AC011524.1,0,0,0
AC011525.2,0,0,0
AC011625.1,0,0,0
AC011648.1,0.000371086536207501,0,0
AC011718.2,0.00100119791496024,0.0311178725502548,0.00108087086630395
AC011738.4,0,7.20889058057521e-05,0
AC011747.3,0,7.18432439568022e-05,0
AC011747.4,0.00154105786663889,0.0102331155542214,0.00175991700212044
AC011752.1,0,0.000108171991562758,0
AC011893.3,0.000585657288644745,0,0.000593275941005352
AC011899.10,0,0,0
AC011899.9,0,0.000212674646791072,0.000822043040152971
AC011995.3,3.38933711290516e-05,0,0
AC011997.1,0.000992099159639699,0.00182359826000052,0.00383566725179024
AC012005.3,0,0,0
AC012005.4,0,0,0
AC012065.4,0,0,0
AC012074.2,0.000552404725698468,0.00189962788361599,0
AC012075.2,0,1.28985197939872e-05,0
AC012123.1,0.00521542571130907,0,0
AC012307.2,0.000421570682529442,0,0
AC012314.20,0.000631600480150795,0,0
AC012314.8,0.000442850663815204,0.000821756673636503,0
AC012322.1,0,8.15195365187467e-05,0
AC012354.6,0.000330654240415788,0.000379930695740503,0
AC012358.7,0,0.000267359353627214,0
AC012358.8,0.0215495914838594,0.026014137607694,0.025159608390575
AC012360.4,0.010930749756596,0.00235009589121998,0.002363373517856
AC012360.6,0,0.000452647743143309,0.00441581717636819
AC012363.4,0.000552477383156531,3.52269454643184e-05,0.000385482393824079
AC012368.1,0,0.000194563533866104,0
AC012370.3,0,0,0.0015265092527424
AC012442.6,0.000489996940617057,0.000718413452643506,0.00366851750850877
AC012445.1,0,0.000608975267954975,0
AC012456.4,0,0,0
AC012462.1,0,2.68273440000141e-05,0
AC012462.2,0,2.78393126344536e-05,0.00139274700758194
AC012462.3,0,0,0.000977294707519149
AC012485.2,0,2.82860056412704e-05,0
AC012494.1,0,1.48004792679356e-05,0
AC012499.1,0,2.23074472294973e-05,0.000369876297831201
AC012506.3,0,1.16262383006138e-05,0
AC012506.4,0,1.50582965613119e-05,0
AC012507.3,0,1.55645553653935e-05,0
AC012507.4,0,6.95910830050357e-05,0
AC012513.6,0,0,0
AC012531.25,0,0.0002980319279175,0.000386842556240138
AC012593.1,0,0,0
AC012594.1,0.00385302255089615,0.000445982765800582,0.00119197595164678
AC012668.2,0,0.000269704270854743,0.000258655585861368
AC012668.3,0,2.09300016856186e-05,0
AC013264.2,0.015505033749839,0.00834548779072928,0.00254969246854153
AC013275.2,0,0.00289026228610933,0.000615532305258966
AC013401.1,0,1.90342718898681e-05,0
AC013401.2,0,1.95779763584972e-05,0
AC013402.5,0,0,0
AC013436.6,0,0,0
AC013448.1,0.000120399951300628,6.29457825814022e-05,0
AC013448.2,0,1.26570895912278e-05,0
AC013461.1,0.0623425275084514,0.233568536251234,0.940112544727003
AC013463.2,0.00181056776322912,0.00653074769656461,0.0137001414123368
AC013472.4,0,0,0
AC015688.3,0,0,0
AC015691.13,0.00156806112022234,0.00134367392888986,0.00162095613697349
AC015849.12,0,8.32126545970672e-06,0
AC015849.16,0,9.71051902309764e-05,0.000155776364398053
AC015849.19,0.0018728502713997,0.000580422125023605,0.000995292539664767
AC015849.2,0.000422357672448723,0.000519251667198292,0
AC015922.6,0.000246538987083724,0.000447275352423174,0.00071433832020058
AC015933.2,0,0.00024894623689086,0
AC015936.3,0,5.60847280511547e-05,0
AC015969.3,0.00018543339013352,3.36807836235785e-05,0
AC015971.2,5.43290801921563e-05,0.000204049929810542,0
AC015987.1,0.00563049410640966,0.00243834110407824,0.00358715521117736
AC016549.1,0.0439659633169118,0.0755814536715436,0.0570701136025554
AC016577.1,0,8.5977312372154e-06,0
AC016582.2,0,0.000980834825603841,0
AC016629.3,0,0.000289702340863234,0
AC016644.1,0,0,0
AC016683.5,0.00236831686018239,0,0
AC016700.2,0,0.000144743297693918,0
AC016700.5,0.00613859467999574,0.0241482116961269,0.0120089777912662
AC016722.3,0.000825472639147321,0.000288730580073968,0
AC016722.4,0,0.000132418860045547,0.000289377725033864
AC016723.4,0,0.000172805666606472,0
AC016735.1,7.43853154580065e-05,0,0
AC016735.2,0,0,0.000443334865941965
AC016735.3,0,1.1284041606446e-05,0
AC016738.3,0,0.000229961713453824,0
AC016738.4,0.000447905379451104,0.000881401149151932,0.000322476547651215
AC016745.3,0.00114163010998463,0.000363442029776583,0
AC016751.2,0,0,0
AC016751.3,0,1.99278246871464e-05,0
AC016768.1,0,8.57108009580068e-05,0.00115274153724449
AC016831.7,0.416189342483616,0.0549171794149115,0.104693921212447
AC016907.3,0.00295173776161728,0.000973505801525368,0
AC016910.1,0,3.66147270486301e-05,0.00675372138823535
AC016912.3,0,7.36074045088887e-05,0
AC016995.3,0,0.00274567714716799,0.00359529834771801
AC016999.2,0,0,0
AC017002.1,0.00232744126919071,0.000817833654652957,0.0241618395024368
AC017002.2,0.000665536453267977,0.000985547635022146,0.00450228860350859
AC017006.2,0,1.46097956178421e-05,0
AC017006.3,0,0,0
AC017028.10,0,0,0
AC017060.1,0,0.00512676912648819,0
AC017074.1,0,3.98320545152651e-05,0
AC017074.2,0,0.00024824607976773,0
AC017101.10,0,0,0
AC017104.2,0.000202285797141977,0.000252078809898752,0.0017695201413797
AC018359.1,0.00149179882004049,3.23358443196101e-05,0
AC018462.2,0.000489238029489257,1.97416926261534e-05,0
AC018643.4,0,0,0
AC018647.3,0.0001028353050744,0.000183721897069016,0.0357794852146574
AC018693.6,0,0,0
AC018717.1,0,0,0
AC018730.4,0,2.70622547795578e-05,0
AC018737.3,0,0.000190127147430372,0
AC018742.1,0,9.43285446438329e-06,0
AC018755.17,0.000509868307413723,0,0
AC018766.4,0.000631067708480334,0.000413532181742646,0
AC018766.6,0,2.75541445405625e-05,0
AC018799.1,0.000260319047024033,3.7111405820207e-05,0
AC018816.3,0.00512437204790901,0.0304669103517512,0.0202905795258474
AC018832.1,0,1.55023951657852e-05,0
AC018878.3,0,0,0
AC018890.4,0,0,0.000262141434426395
AC018890.6,0.000196066216925695,0.00299172291442305,0.00279755314783146
AC019048.1,0,0,0
AC019055.1,0,0,0
AC019117.1,0,0.00254372687717715,0
AC019117.2,0,0.00344894130807409,0
AC019118.3,0,0.000119696773431436,0
AC019172.2,0,4.07117660863465e-05,0.000894328103183414
AC019181.2,0.00104995980675812,0.00271249399410902,0.00372417329343738
AC019186.1,0.000557261759169422,0.00101002065950533,0.00105294585874393
AC019206.1,0,0,0
AC019349.5,0,0.000725073540095499,0
AC020571.3,0.00737975787393221,0.00579268521481317,0.0289309045923406
AC020594.5,0,0.00188704483083592,0
AC020743.2,0.00327123972459792,0.000178774838472566,0
AC020743.3,0,0,0
AC020956.3,0,0,0
AC021106.1,0.000988824671086703,0.000241273465020664,0
AC021188.4,0.00767833898906266,0.000544321689374529,0.000370586669456443
AC021218.2,7.79614758045001e-05,0.00131128928365862,0
AC021224.1,0.00164822184276965,0.000616966222712893,0
AC022007.5,0.000676920991904507,0.0082355622023791,0.00990121940384287
AC022154.7,0.00216264436031008,0.000375232225536205,0.00124499526295469
AC022182.1,0.00967349219056449,0.00188374007609361,0
AC022182.3,0.11327541628108,0.0010531842009594,0
AC022201.4,0,0,0
AC022201.5,4.86704176373495e-05,0.000176968029198419,0.00112752839841959
AC022816.2,0,0,0
AC023115.2,0,0.000230535270516197,0.00321914331843045
AC023115.4,0,0,0
AC023128.1,0,0,0
AC023137.2,0,0,0
AC023347.1,0,0.000298706056880456,0
AC023469.1,0,0,0
AC023481.1,0.000619191262080013,0.00124485854321678,0.00181553408705257
AC023491.2,0,4.46589350116898e-05,0
AC023590.1,0.138775983400563,0.0510701161937184,0.0164241607623301
AC023669.1,0,0,0
AC024028.1,0,0,0
AC024084.1,0,0,0
AC024560.2,0.000513660372646605,0.0418064915371152,0.0049043264831454
AC024592.12,0.000681370637488273,0.00129937080505898,0.00241415457940966
AC024592.9,0,0.00049994200702083,0
AC024704.2,0.00122412804189664,0.000167280906160034,0
AC025016.1,0,0.000405943132108269,0
AC025165.8,0,0,0
AC025171.1,0.0101459681239273,0.014862643451781,0.012206558850692
AC025263.3,0,0,0
AC025335.1,0.00939371078326297,0.0214343166315853,0.0289899844551513
AC025442.3,0,8.2358747477857e-06,0
AC025811.3,0,0.000201927379873136,0
AC026150.8,0,0.000610695914623461,0
AC026167.1,0.000314030419363458,0.000110693137513631,0
AC026188.1,0,0.000148118210624368,0.00264410684287563
AC026202.3,0.0164657996512629,0.00607104196004313,0.0145312887673543
AC026248.1,0,8.96707846539786e-05,0
AC026471.6,0.000434410116723699,0.0195111626157071,0.000706078260584678
AC026904.1,0,1.15988470769203e-05,0.000428602992120348
AC027119.1,5.67446819791964e-05,8.672737974943e-05,0
AC027601.1,0.000210204150270743,5.88980209026806e-05,0
AC034187.2,0,7.57979185486844e-05,0
AC034228.2,0,0,0
AC034228.3,0,0,0
AC034228.4,0,5.30413707150456e-05,0.000347020119150746
AC034243.1,0.000751235810790797,0.00687793806686662,0.000917896632718864
AC037459.4,0,0,0
AC046143.3,6.29172779381127e-05,0.00580810541761007,0.00988377424191439
AC053503.4,0.000158362999258297,0.00297682317178954,0.00154545107755765
AC053503.6,0,0,0.000752680086802078
AC055733.1,0,0,0
AC055764.1,0,3.22843713166817e-05,0
AC058791.1,0.0486566783641662,0.0652457753200037,0.053346244015999
AC060834.3,0,0.000828663120998488,0
AC061961.2,0,5.99873759089162e-05,0
AC061992.2,0.0133684628503934,0.0199831316631064,0.0177553019770408
AC062017.1,0.026717340344202,0.0349265581311969,0.0221070576703105
AC062020.1,0,0,0
AC062028.1,0.000217785304043582,0.00146230065611707,0.000143317587459952
AC062029.1,0.0274336612933164,0.0115346084567336,0.0195482952017051
AC062031.1,0,2.5218690724508e-05,0.000414961434521679
AC064834.1,0.00035179969569227,0.000325904281979353,0.000492256796490835
AC064834.2,0.00387212777267113,0.000475771052465224,0.000355694342745504
AC064834.3,0,0.000230927560087445,0.000308504093989328
AC064865.1,0,0,0
AC067945.2,0,3.09228550373199e-05,0
AC067956.1,0,4.5808882859755e-05,0
AC067959.1,0.00523073373618525,0.00296213303925293,0.000618653297041008
AC067961.1,0.000194942353206848,0,0
AC067968.3,0,2.46217292334845e-05,0
AC067969.2,0,1.50174046764456e-05,0
AC068134.6,0,3.34493340740751e-05,0
AC068134.8,0,0,0
AC068138.1,0,0,0
AC068196.1,0,0.000369886575675694,0
AC068282.3,0.00513621176586843,0.00321418060654846,0.0116515929792821
AC068490.2,0,9.85157578486534e-06,0
AC068491.2,0,0,0
AC068492.1,0.000455190549214742,0.00194228819593316,9.98556516656217e-05
AC068499.10,0.00318603563420777,0.0032318431766534,0.00286257380203568
AC068533.7,0,6.21170081312925e-05,0
AC068535.2,4.61254488331611e-05,0,0
AC068538.4,0,4.97632213342281e-05,0
AC068580.6,0.000484820556317425,0.000117614711822968,0.000760871715507022
AC068580.7,0,0.000141368881635632,0
AC068831.10,0.00171713829142298,0.00401881184123,0.00838927787806809
AC068831.15,0,0.000121516201536732,0
AC068831.16,0.00100875321710318,0.000797412909171953,0.000162176052321887
AC068831.3,0,4.04315024412161e-05,0
AC068831.6,0.00118883825816784,0.000344536895349374,0
AC068858.1,0,2.36842401004524e-05,0
AC069063.2,0,1.11765745435275e-05,0
AC069257.8,0,0,0
AC069277.2,0.00196689859424806,0.00370109470963132,0.00051444243108825
AC069363.1,0.00730225960670159,0.00204302864542838,0.00135093114410033
AC069368.3,0,0,0
AC069394.1,0,4.50656254199835e-05,0
AC069513.4,0.00370190535373357,0.0144829440162446,0.00955519223413951
AC072062.1,0.00569017405785562,0.0116899142518009,0.00140268884544838
AC072062.3,0,0.000340432884983565,0.000737332179355272
AC073046.25,0.000281254837583206,0.000100977273595805,0
AC073072.5,0.0129651033244632,0.000532389628791916,0.000883017879610932
AC073115.6,0,2.89700662010916e-05,0
AC073115.7,0.000918109357805139,0.00030825977849902,0.00313951085328902
AC073130.3,0,0.000229514700068059,0
AC073133.1,5.77348218386536e-05,0.00109811749519082,0
AC073133.2,0,4.69210648029264e-05,0
AC073254.1,0,0,0
AC073257.2,0,0.000912221224759873,0
AC073283.4,0.000919535414379521,0.0595992572018078,0.0254798905540941
AC073283.7,0.00100486569295932,0.000773586474289586,0.00141679473437533
AC073284.4,0.000594682697821641,0.00283608835410129,0
AC073316.1,0,0,0.00053498133262887
AC073316.2,0,0.000444965534514295,0
AC073321.4,0,0.000150852472347502,0.000742796431066077
AC073333.8,0.000589062835548614,0.000286083722316129,0
AC073342.12,0,0.000328434536660365,0
AC073343.13,6.26125774141907e-05,0.00146813849526359,0.000895968880226375
AC073409.1,0,0,0
AC073610.5,0,0,0
AC073628.1,0,1.61517913304078e-05,0
AC073635.5,0,1.81985246590728e-05,0
AC073636.1,0,1.37471181813053e-05,0
AC073641.2,0,0.000115676175458553,0.000277157522339243
AC073657.1,0.00227278388308025,0.00100861493885692,0
AC073834.3,3.47650759725377e-05,8.25161659934622e-05,0.000773809219813045
AC073842.19,0,0.000175420424316703,0
AC073928.2,0,3.43280503836915e-05,0
AC073934.6,0.000908851751184075,0.000988233108302389,0.00132798176348037
AC073957.15,0,0.000143328355535091,0
AC073987.1,0,0,0
AC074011.2,0,1.00140865852755e-05,0
AC074117.10,0.0486105856765515,0.0713378486023969,0.0531019789539971
AC074183.4,0.00135107718684182,0.00159589634045709,0.000856590464979117
AC074212.6,0.00117439764501294,0.00150461018168502,0.0010794713564529
AC074289.1,0.074118777740187,0.00627890251029232,0.0148442901973692
AC074363.1,0,0.000124330792386832,0
AC074366.3,0.000265659588510165,0.00043957461905578,0
AC074389.5,0,0,0
AC074391.1,0.00111806430049434,0.001943123234139,0.0109687727275508
AC078883.3,0.0574754522673494,0.0254986691284415,0.00560113593137165
AC078883.4,0,4.5918409961078e-05,0
AC078941.1,7.44022109718143e-05,0.00121341576445824,0.00120517737924226
AC079117.1,0,0,0
AC079135.1,0,0.000276807707850408,0
AC079145.4,0,0.00014923961866477,0
AC079305.10,0.00849595342007433,0.00708267639909821,0.0126121669711619
AC079305.11,0,4.48952260356108e-05,0
AC079305.8,0.000381188674366068,0.000155743066920992,0
AC079354.3,0.000386891497053434,0.000320470140126091,0.000730455281089419
AC079354.5,0.000110852160464267,0.00376566776918615,0.00172900597717366
AC079466.1,0,0.00266643524100455,0
AC079584.2,0,0,0
AC079586.1,0,0,0
AC079610.2,0.000257522118059676,0.000193213992436973,0.00148794777184285
AC079630.2,0.000180648535164686,0.0100461003849009,0
AC079630.4,0.025065476436474,0.0484394024527246,0.0139283657476969
AC079742.4,0,0.000651348506588995,0
AC079767.4,1.02441848909682,0.00256415787700116,0.00610255698034411
AC079776.1,0.000266099215411785,0.000215792233434838,0
AC079776.3,0,9.19847690618683e-05,0
AC079779.5,0,0,0
